rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
157,136,1264,113,308,1960.0,0.05,1764.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-03,2026-06-27,Lease agreement for Studio in FL for 18 months. Condition: Good.,17
158,865,1675,244,969,3890.0,0.1,12059.0,Credit Card,2024-05-18,2024-05-07,2024-05-17,2026-12-03,Lease agreement for House in IL for 31 months. Condition: Good.,31
159,865,480,191,969,3160.0,0.05,3792.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-10,2026-12-31,Lease agreement for House in IL for 24 months. Condition: Good.,23
160,702,1934,121,687,1810.0,0.1,4887.0,Bank Transfer,2024-01-11,2023-09-02,2023-09-05,2025-11-23,Lease agreement for Apartment in TX for 27 months. Condition: Fair.,26
161,702,960,217,687,2070.0,0.1,1656.0,Cash,2024-12-31,2024-12-31,2025-01-11,2025-09-08,Lease agreement for Apartment in TX for 8 months. Condition: Fair.,8
162,702,1649,189,687,1890.0,0.05,1417.5,Cash,2024-12-31,2024-12-31,2025-01-18,2026-04-13,Lease agreement for Apartment in TX for 15 months. Condition: Fair.,15
163,1684,657,244,1310,3610.0,0.1,9747.0,Cash,2024-11-08,2024-02-28,2024-03-14,2026-06-02,Lease agreement for Apartment in CA for 27 months. Condition: Good.,27
164,2487,1708,22,827,6260.0,0.1,5008.0,Cash,2024-10-30,2024-10-25,2024-11-13,2025-07-11,Lease agreement for House in NY for 8 months. Condition: Good.,8
165,99,2015,214,280,1800.0,0.1,3240.0,Cash,2024-05-25,2023-03-22,2023-03-27,2024-09-17,Lease agreement for Office in NY for 18 months. Condition: Poor.,18
166,99,492,167,280,1410.0,0.05,1621.5,Bank Transfer,2024-10-04,2024-09-30,2024-10-03,2026-08-24,Lease agreement for Office in NY for 23 months. Condition: Poor.,22
167,2564,645,203,447,1300.0,0.05,910.0,Bank Transfer,2023-10-17,2021-01-29,2021-02-01,2022-03-28,Lease agreement for Studio in TX for 14 months. Condition: Good.,13
168,1475,582,92,937,3710.0,0.05,5565.0,Bank Transfer,2024-08-02,2024-06-27,2024-07-12,2026-12-29,Lease agreement for Office in CA for 30 months. Condition: Fair.,29
169,1284,449,205,382,3760.0,0.05,2820.0,Bank Transfer,2024-10-23,2023-01-02,2023-01-15,2024-04-09,Lease agreement for Apartment in FL for 15 months. Condition: Good.,15
170,1284,409,128,382,4820.0,0.1,11568.0,Cash,2024-12-14,2024-07-20,2024-08-15,2026-08-05,Lease agreement for Apartment in FL for 24 months. Condition: Good.,24
171,1284,561,188,382,3630.0,0.1,11253.0,Cash,2024-12-31,2024-12-31,2025-01-26,2027-08-14,Lease agreement for Apartment in FL for 31 months. Condition: Good.,31
172,1551,887,93,959,3420.0,0.1,6498.0,Cash,2024-02-22,2024-01-23,2024-02-12,2025-09-04,Lease agreement for Apartment in FL for 19 months. Condition: Good.,19
173,1551,2008,102,959,3150.0,0.05,3622.5,Cash,2024-12-31,2024-12-31,2025-01-28,2026-12-19,Lease agreement for Apartment in FL for 23 months. Condition: Good.,23
174,924,1360,160,1748,8480.0,0.1,30528.0,Credit Card,2024-08-19,2023-11-16,2023-12-05,2026-11-19,Lease agreement for House in NY for 36 months. Condition: Good.,35
175,924,1551,63,1748,7370.0,0.05,7738.5,Cash,2024-12-31,2024-12-31,2025-01-05,2026-09-27,Lease agreement for House in NY for 21 months. Condition: Good.,20
176,924,747,147,1748,7450.0,0.05,7822.5,Credit Card,2024-12-31,2024-12-31,2025-01-04,2026-09-26,Lease agreement for House in NY for 21 months. Condition: Good.,20
177,2776,1899,46,1443,1190.0,0.05,1606.5,Cash,2024-11-15,2024-11-15,2024-11-17,2027-02-05,Lease agreement for Studio in FL for 27 months. Condition: Fair.,27
178,2776,1696,180,1443,1750.0,0.1,1575.0,Cash,2024-12-31,2024-12-31,2025-01-07,2025-10-04,Lease agreement for Studio in FL for 9 months. Condition: Fair.,9
179,2776,314,14,1443,1390.0,0.1,4865.0,Cash,2024-12-31,2024-12-31,2025-01-25,2027-12-11,Lease agreement for Studio in FL for 35 months. Condition: Fair.,35
180,1255,294,244,1749,13380.0,0.1,42816.0,Bank Transfer,2024-09-04,2022-11-21,2022-12-05,2025-07-22,Lease agreement for Villa in CA for 32 months. Condition: Good.,31
181,2205,1864,89,1344,2940.0,0.1,6174.0,Credit Card,2024-12-28,2024-12-28,2025-01-07,2026-09-29,Lease agreement for Apartment in FL for 21 months. Condition: Fair.,20
182,2413,262,113,505,1150.0,0.1,3220.0,Bank Transfer,2024-12-23,2024-12-17,2024-12-26,2027-04-15,Lease agreement for Studio in TX for 28 months. Condition: Good.,28
183,2413,1662,182,505,1250.0,0.05,1437.5,Cash,2024-12-31,2024-12-31,2025-01-27,2026-12-18,Lease agreement for Studio in TX for 23 months. Condition: Good.,23
184,2413,1951,50,505,1220.0,0.05,2196.0,Credit Card,2024-12-31,2024-12-31,2025-01-18,2028-01-03,Lease agreement for Studio in TX for 36 months. Condition: Good.,36
185,385,1330,147,72,11530.0,0.1,21907.0,Bank Transfer,2024-07-04,2024-04-10,2024-04-15,2025-11-06,Lease agreement for Villa in NY for 19 months. Condition: Good.,19
186,385,1987,162,72,8950.0,0.1,29535.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-26,2027-10-13,Lease agreement for Villa in NY for 33 months. Condition: Good.,33
187,1274,707,206,829,1660.0,0.05,2407.0,Bank Transfer,2024-10-31,2024-05-09,2024-05-27,2026-10-14,Lease agreement for Studio in NY for 29 months. Condition: Good.,29
188,1274,1227,96,829,1420.0,0.05,923.0,Credit Card,2024-12-31,2024-12-31,2025-01-15,2026-02-09,Lease agreement for Studio in NY for 13 months. Condition: Good.,13
189,205,1872,226,496,3430.0,0.1,7889.0,Credit Card,2023-09-29,2023-08-11,2023-08-15,2025-07-05,Lease agreement for House in FL for 23 months. Condition: Fair.,23
190,205,584,60,496,2970.0,0.05,5346.0,Credit Card,2024-12-31,2024-12-31,2025-01-23,2028-01-08,Lease agreement for House in FL for 36 months. Condition: Fair.,36
191,2480,1306,232,193,2330.0,0.1,5592.0,Bank Transfer,2024-08-30,2024-05-31,2024-06-10,2026-05-31,Lease agreement for Apartment in TX for 24 months. Condition: Fair.,23
192,2480,406,132,193,2250.0,0.1,2700.0,Credit Card,2024-12-31,2024-12-31,2025-01-16,2026-01-11,Lease agreement for Apartment in TX for 12 months. Condition: Fair.,12
193,610,601,180,819,1140.0,0.05,912.0,Bank Transfer,2024-05-12,2024-05-01,2024-05-06,2025-08-29,Lease agreement for Studio in TX for 16 months. Condition: Good.,15
194,618,587,62,1397,4760.0,0.05,3332.0,Bank Transfer,2024-01-08,2023-03-04,2023-03-15,2024-05-08,Lease agreement for House in NY for 14 months. Condition: Good.,14
195,618,1872,152,1397,4360.0,0.1,3924.0,Bank Transfer,2024-11-20,2024-10-11,2024-10-29,2025-07-26,Lease agreement for House in NY for 9 months. Condition: Good.,9
196,593,1976,140,75,6770.0,0.05,6431.5,Cash,2024-10-24,2024-09-20,2024-09-30,2026-04-23,Lease agreement for Villa in FL for 19 months. Condition: Fair.,19
197,2286,1788,149,797,13510.0,0.05,17563.0,Cash,2024-08-20,2024-05-06,2024-05-16,2026-07-05,Lease agreement for Villa in CA for 26 months. Condition: Good.,26
198,817,253,46,768,1900.0,0.1,5320.0,Bank Transfer,2023-11-22,2023-10-14,2023-11-07,2026-02-24,Lease agreement for Studio in CA for 28 months. Condition: Good.,27
199,817,1000,101,768,2370.0,0.1,7821.0,Credit Card,2024-12-31,2024-12-31,2025-01-18,2027-10-05,Lease agreement for Studio in CA for 33 months. Condition: Good.,33
200,1969,1042,62,1131,4780.0,0.1,4302.0,Cash,2021-07-24,2020-09-13,2020-10-01,2021-06-28,Lease agreement for House in NY for 9 months. Condition: Fair.,8
201,2204,1488,16,1411,4950.0,0.05,2970.0,Credit Card,2022-09-01,2022-06-21,2022-07-14,2023-07-09,Lease agreement for House in CA for 12 months. Condition: Good.,12
202,2204,260,87,1411,5020.0,0.05,4016.0,Credit Card,2024-12-17,2024-12-10,2025-01-05,2026-04-30,Lease agreement for House in CA for 16 months. Condition: Good.,15
203,2204,1417,97,1411,6430.0,0.1,15432.0,Credit Card,2024-12-31,2024-12-31,2025-01-19,2027-01-09,Lease agreement for House in CA for 24 months. Condition: Good.,24
204,585,1668,171,332,11060.0,0.05,9401.0,Cash,2024-07-19,2024-02-20,2024-03-08,2025-07-31,Lease agreement for Villa in NY for 17 months. Condition: Good.,16
205,585,702,167,332,13610.0,0.1,48996.0,Cash,2024-12-31,2024-12-31,2025-01-26,2028-01-11,Lease agreement for Villa in NY for 36 months. Condition: Good.,36
206,2878,630,232,197,8180.0,0.1,20450.0,Credit Card,2024-12-24,2024-07-17,2024-07-23,2026-08-12,Lease agreement for Villa in NY for 25 months. Condition: Fair.,25
207,2878,354,4,197,7020.0,0.05,12636.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-21,2028-01-06,Lease agreement for Villa in NY for 36 months. Condition: Fair.,36
208,2878,1725,212,197,8280.0,0.05,11178.0,Credit Card,2024-12-31,2024-12-31,2025-01-03,2027-03-24,Lease agreement for Villa in NY for 27 months. Condition: Fair.,26
209,1579,1907,188,235,1800.0,0.1,1620.0,Credit Card,2023-08-19,2022-08-13,2022-08-17,2023-05-14,Lease agreement for Studio in NY for 9 months. Condition: Good.,9
210,599,1486,168,420,9200.0,0.05,2760.0,Cash,2023-03-11,2022-01-05,2022-01-15,2022-07-14,Lease agreement for House in CA for 6 months. Condition: Good.,6
211,438,612,4,1028,1050.0,0.05,630.0,Credit Card,2024-02-06,2023-05-30,2023-05-31,2024-05-25,Lease agreement for Studio in IL for 12 months. Condition: Fair.,12
212,438,1182,55,1028,880.0,0.1,2464.0,Credit Card,2024-12-30,2024-12-09,2024-12-30,2027-04-19,Lease agreement for Studio in IL for 28 months. Condition: Fair.,28
213,438,1778,214,1028,940.0,0.1,2444.0,Credit Card,2024-12-31,2024-12-31,2025-01-05,2027-02-24,Lease agreement for Studio in IL for 26 months. Condition: Fair.,25
214,509,1791,191,62,3030.0,0.1,8181.0,Credit Card,2024-12-11,2024-11-20,2024-12-19,2027-03-09,Lease agreement for House in TX for 27 months. Condition: Good.,27
215,1362,1968,81,1608,3170.0,0.1,9510.0,Credit Card,2024-12-17,2024-12-12,2025-01-02,2027-06-21,Lease agreement for Office in NY for 30 months. Condition: Fair.,29
216,1362,1010,3,1608,2470.0,0.1,5928.0,Cash,2024-12-31,2024-12-31,2025-01-11,2027-01-01,Lease agreement for Office in NY for 24 months. Condition: Fair.,24
217,1129,656,5,356,2710.0,0.1,9756.0,Credit Card,2024-02-27,2024-01-29,2024-02-02,2027-01-17,Lease agreement for House in IL for 36 months. Condition: Good.,35
218,1129,617,57,356,3060.0,0.05,3213.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-09,2026-10-01,Lease agreement for House in IL for 21 months. Condition: Good.,21
219,2071,1719,96,928,2510.0,0.05,2008.0,Bank Transfer,2024-12-10,2024-08-24,2024-09-20,2026-01-13,Lease agreement for Studio in NY for 16 months. Condition: Good.,16
220,1966,1182,17,501,1270.0,0.05,1397.0,Credit Card,2024-08-20,2024-06-23,2024-07-04,2026-04-25,Lease agreement for Studio in FL for 22 months. Condition: Fair.,21
221,2435,2000,176,443,8140.0,0.1,5698.0,Bank Transfer,2024-12-26,2024-12-25,2025-01-08,2025-08-06,Lease agreement for Villa in FL for 7 months. Condition: Good.,7
222,2435,469,189,443,9390.0,0.1,9390.0,Cash,2024-12-31,2024-12-31,2025-01-26,2025-11-22,Lease agreement for Villa in FL for 10 months. Condition: Good.,10
223,2340,1595,205,889,3200.0,0.05,960.0,Cash,2024-11-27,2024-10-25,2024-10-30,2025-04-28,Lease agreement for House in IL for 6 months. Condition: Good.,6
224,2340,932,16,889,3740.0,0.05,4301.0,Cash,2024-12-31,2024-12-31,2025-01-05,2026-11-26,Lease agreement for House in IL for 23 months. Condition: Good.,22
225,2340,1864,104,889,3400.0,0.05,3740.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-08,2026-10-30,Lease agreement for House in IL for 22 months. Condition: Good.,21
226,2959,1875,100,466,6410.0,0.05,5128.0,Bank Transfer,2024-06-15,2024-02-09,2024-03-08,2025-07-01,Lease agreement for Apartment in CA for 16 months. Condition: Good.,16
227,2959,1033,57,466,5360.0,0.1,14472.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-27,2027-04-17,Lease agreement for Apartment in CA for 27 months. Condition: Good.,27
228,2641,748,100,397,1820.0,0.05,1547.0,Bank Transfer,2023-08-16,2023-02-20,2023-03-16,2024-08-07,Lease agreement for Apartment in IL for 17 months. Condition: Poor.,17
229,2641,1586,123,397,2060.0,0.1,2678.0,Cash,2024-11-11,2024-09-07,2024-10-03,2025-10-28,Lease agreement for Apartment in IL for 13 months. Condition: Poor.,12
230,2641,1387,85,397,1570.0,0.05,1570.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-26,2026-09-18,Lease agreement for Apartment in IL for 20 months. Condition: Poor.,20
231,1633,1375,101,1422,3680.0,0.05,1472.0,Credit Card,2024-12-21,2024-11-16,2024-12-16,2025-08-13,Lease agreement for Apartment in FL for 8 months. Condition: Good.,8
232,1633,869,84,1422,3910.0,0.1,5474.0,Cash,2024-12-31,2024-12-31,2025-01-21,2026-03-17,Lease agreement for Apartment in FL for 14 months. Condition: Good.,14
233,1633,1134,17,1422,3840.0,0.05,1728.0,Credit Card,2024-12-31,2024-12-31,2025-01-04,2025-10-01,Lease agreement for Apartment in FL for 9 months. Condition: Good.,9
234,661,252,100,1106,3940.0,0.1,7880.0,Credit Card,2024-06-03,2023-11-14,2023-12-08,2025-07-30,Lease agreement for House in IL for 20 months. Condition: Fair.,19
235,661,1833,217,1106,5000.0,0.1,15000.0,Credit Card,2024-12-31,2024-12-31,2025-01-15,2027-07-04,Lease agreement for House in IL for 30 months. Condition: Fair.,30
236,661,73,182,1106,5170.0,0.05,2068.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-29,2025-09-26,Lease agreement for House in IL for 8 months. Condition: Fair.,8
237,1856,1224,26,1496,3030.0,0.05,1515.0,Bank Transfer,2024-12-21,2024-12-21,2025-01-10,2025-11-06,Lease agreement for Office in CA for 10 months. Condition: Fair.,10
238,1856,1907,19,1496,2400.0,0.1,7440.0,Cash,2024-12-31,2024-12-31,2025-01-21,2027-08-09,Lease agreement for Office in CA for 31 months. Condition: Fair.,31
239,142,1051,52,1670,7630.0,0.05,9537.5,Credit Card,2024-10-05,2024-09-25,2024-10-19,2026-11-08,Lease agreement for Villa in TX for 25 months. Condition: Poor.,25
240,1787,138,233,708,3060.0,0.1,9792.0,Credit Card,2023-03-09,2022-03-12,2022-03-24,2024-11-08,Lease agreement for House in IL for 32 months. Condition: Good.,32
241,2717,1324,217,46,5860.0,0.1,17580.0,Cash,2024-03-20,2023-07-10,2023-07-18,2026-01-03,Lease agreement for House in NY for 30 months. Condition: Good.,30
242,2277,1486,45,989,5760.0,0.05,4320.0,Credit Card,2023-06-24,2022-12-22,2023-01-03,2024-03-28,Lease agreement for Office in CA for 15 months. Condition: Fair.,14
243,2277,1884,60,989,8080.0,0.05,12928.0,Credit Card,2024-09-05,2024-08-18,2024-08-26,2027-04-13,Lease agreement for Office in CA for 32 months. Condition: Fair.,32
244,1922,1745,240,780,5070.0,0.1,4056.0,Bank Transfer,2024-12-21,2024-11-05,2024-11-26,2025-07-24,Lease agreement for Apartment in CA for 8 months. Condition: Fair.,8
245,1922,903,205,780,5210.0,0.1,14067.0,Cash,2024-12-31,2024-12-31,2025-01-09,2027-03-30,Lease agreement for Apartment in CA for 27 months. Condition: Fair.,26
246,1922,80,12,780,4710.0,0.1,12246.0,Credit Card,2024-12-31,2024-12-31,2025-01-23,2027-03-14,Lease agreement for Apartment in CA for 26 months. Condition: Fair.,26
247,2726,2000,104,752,4080.0,0.1,9792.0,Bank Transfer,2024-02-06,2021-12-23,2022-01-11,2024-01-01,Lease agreement for Apartment in CA for 24 months. Condition: Good.,24
248,2726,329,214,752,4050.0,0.05,4860.0,Bank Transfer,2024-09-18,2024-08-28,2024-09-13,2026-09-03,Lease agreement for Apartment in CA for 24 months. Condition: Good.,24
249,1108,273,240,1480,3220.0,0.1,9338.0,Credit Card,2024-03-16,2023-05-26,2023-05-30,2025-10-16,Lease agreement for House in FL for 29 months. Condition: Fair.,29
250,1108,1446,147,1480,4480.0,0.05,4032.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-18,2026-07-12,Lease agreement for House in FL for 18 months. Condition: Fair.,18
251,1188,48,12,1314,5940.0,0.05,10692.0,Bank Transfer,2024-11-09,2024-09-26,2024-09-28,2027-09-13,Lease agreement for Office in NY for 36 months. Condition: Good.,36
252,368,792,14,506,2070.0,0.1,2484.0,Credit Card,2024-06-19,2023-12-07,2024-01-06,2024-12-31,Lease agreement for Apartment in TX for 12 months. Condition: Fair.,11
253,368,1980,60,506,2420.0,0.05,1936.0,Credit Card,2024-12-31,2024-12-31,2025-01-13,2026-05-08,Lease agreement for Apartment in TX for 16 months. Condition: Fair.,16
254,368,470,160,506,1890.0,0.05,1795.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-28,2026-08-21,Lease agreement for Apartment in TX for 19 months. Condition: Fair.,19
255,1295,1604,62,100,2880.0,0.1,8928.0,Cash,2023-06-20,2021-08-02,2021-08-04,2024-02-20,Lease agreement for Studio in CA for 31 months. Condition: Good.,30
256,1295,905,171,100,2030.0,0.1,3248.0,Bank Transfer,2024-11-23,2024-10-31,2024-11-27,2026-03-22,Lease agreement for Studio in CA for 16 months. Condition: Good.,16
257,1771,1218,97,1025,5480.0,0.05,7946.0,Credit Card,2024-10-12,2023-01-28,2023-02-21,2025-07-10,Lease agreement for House in TX for 29 months. Condition: Good.,29
258,1771,1602,240,1025,6860.0,0.05,2058.0,Cash,2024-12-31,2024-12-31,2025-01-21,2025-07-20,Lease agreement for House in TX for 6 months. Condition: Good.,6
259,1771,1268,17,1025,5770.0,0.05,2596.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-15,2025-10-12,Lease agreement for House in TX for 9 months. Condition: Good.,9
260,126,14,206,111,3840.0,0.05,6144.0,Cash,2024-11-06,2024-04-09,2024-04-16,2026-12-02,Lease agreement for House in TX for 32 months. Condition: Good.,32
261,126,1025,89,111,4440.0,0.1,9324.0,Credit Card,2024-12-31,2024-12-31,2025-01-11,2026-10-03,Lease agreement for House in TX for 21 months. Condition: Good.,21
262,126,1610,212,111,4830.0,0.1,6279.0,Credit Card,2024-12-31,2024-12-31,2025-01-25,2026-02-19,Lease agreement for House in TX for 13 months. Condition: Good.,13
263,1996,1439,62,236,5390.0,0.1,18865.0,Bank Transfer,2024-11-13,2023-09-12,2023-10-06,2026-08-21,Lease agreement for House in NY for 35 months. Condition: Fair.,34
264,1996,1385,181,236,5890.0,0.05,10602.0,Cash,2024-12-31,2024-12-31,2025-01-18,2028-01-03,Lease agreement for House in NY for 36 months. Condition: Fair.,36
265,1996,627,180,236,4500.0,0.1,11250.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-15,2027-02-04,Lease agreement for House in NY for 25 months. Condition: Fair.,25
266,2965,1590,212,447,3240.0,0.05,2268.0,Credit Card,2024-12-30,2024-03-14,2024-03-29,2025-05-23,Lease agreement for House in IL for 14 months. Condition: Fair.,14
267,2965,160,214,447,3760.0,0.1,8648.0,Cash,2024-12-31,2024-12-31,2025-01-02,2026-11-23,Lease agreement for House in IL for 23 months. Condition: Fair.,22
268,2965,1897,71,447,4160.0,0.05,7072.0,Credit Card,2024-12-31,2024-12-31,2025-01-11,2027-10-28,Lease agreement for House in IL for 34 months. Condition: Fair.,33
269,1488,349,215,24,3100.0,0.05,3720.0,Credit Card,2024-12-29,2024-12-29,2025-01-14,2027-01-04,Lease agreement for Apartment in TX for 24 months. Condition: Good.,24
270,1488,496,48,24,2210.0,0.1,2873.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-08,2026-02-02,Lease agreement for Apartment in TX for 13 months. Condition: Good.,13
271,2793,722,14,1584,2960.0,0.1,7104.0,Bank Transfer,2024-01-18,2021-03-08,2021-03-25,2023-03-15,Lease agreement for Office in NY for 24 months. Condition: Good.,24
272,2793,1896,104,1584,2720.0,0.05,4488.0,Credit Card,2024-12-10,2024-10-20,2024-10-31,2027-07-18,Lease agreement for Office in NY for 33 months. Condition: Good.,33
273,2793,1180,19,1584,3180.0,0.1,4770.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-06,2026-04-01,Lease agreement for Office in NY for 15 months. Condition: Good.,15
274,54,1685,72,1414,7490.0,0.05,7490.0,Credit Card,2024-12-19,2024-09-05,2024-09-06,2026-04-29,Lease agreement for Villa in IL for 20 months. Condition: Good.,19
275,54,704,17,1414,9180.0,0.1,27540.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-03,2027-06-22,Lease agreement for Villa in IL for 30 months. Condition: Good.,29
276,54,1516,180,1414,10760.0,0.1,22596.0,Credit Card,2024-12-31,2024-12-31,2025-01-18,2026-10-10,Lease agreement for Villa in IL for 21 months. Condition: Good.,21
