sale_id,property_id,client_id,agent_id,owner_id,sale_date,sale_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date
1238,2713,1934,136,1460,2022-11-27,230515.16,0.02,4610.3,Check,2024-08-01
1239,356,634,126,298,2024-12-08,944785.12,0.03,28343.55,Check,2024-12-17
1240,1963,733,249,368,2024-04-22,213812.83,0.03,6414.38,Check,2024-11-26
1241,1426,1151,154,143,2023-09-29,315615.53,0.03,9468.47,Bank Transfer,2024-08-22
1242,2017,1339,37,923,2024-07-18,908866.71,0.03,27266.0,Check,2024-08-15
1243,2184,870,131,378,2024-04-23,513416.2,0.03,15402.49,Bank Transfer,2024-06-08
1244,1477,1139,107,362,2021-11-17,217697.48,0.05,10884.87,Check,2024-01-30
1245,1864,130,141,1055,2021-11-14,490572.42,0.02,9811.45,Bank Transfer,2022-02-02
1246,1415,312,246,1026,2024-08-03,264452.9,0.02,5289.06,Bank Transfer,2024-11-16
1247,1701,304,107,594,2022-11-03,197647.23,0.02,3952.94,Bank Transfer,2024-02-19
1248,1437,157,129,99,2024-08-30,938004.29,0.03,28140.13,Check,2024-10-31
1249,1133,389,195,1468,2024-03-13,277883.08,0.02,5557.66,Cash,2024-10-26
1250,93,1454,134,331,2023-01-17,184761.37,0.02,3695.23,Bank Transfer,2023-06-27
1251,822,1710,243,281,2024-06-22,142625.49,0.05,7131.27,Cash,2024-07-30
1252,1817,1528,34,1225,2023-10-18,158949.49,0.02,3178.99,Check,2024-11-12
1253,1003,464,242,644,2023-02-25,277616.53,0.05,13880.83,Cash,2023-11-03
1254,743,668,145,469,2023-11-09,124341.91,0.02,2486.84,Check,2024-09-04
1255,829,1081,21,36,2021-10-09,371996.11,0.05,18599.81,Bank Transfer,2023-01-08
1256,2803,137,145,1664,2023-07-13,109860.22,0.03,3295.81,Cash,2024-09-08
1257,1190,1901,150,88,2024-08-29,140135.12,0.03,4204.05,Bank Transfer,2024-09-19
1258,580,1136,198,996,2024-12-03,126737.86,0.02,2534.76,Bank Transfer,2024-12-12
1259,1341,1022,210,597,2024-08-17,247614.87,0.03,7428.45,Bank Transfer,2024-09-21
1260,1136,405,196,277,2021-04-05,137036.74,0.02,2740.73,Bank Transfer,2023-05-25
1261,2308,1446,21,949,2024-06-17,766944.08,0.03,23008.32,Bank Transfer,2024-09-05
1262,1005,630,187,1365,2023-04-15,151588.81,0.05,7579.44,Check,2023-05-14
1263,889,186,192,1548,2024-01-09,1672562.95,0.02,33451.26,Bank Transfer,2024-11-04
1264,1568,190,209,700,2023-02-09,757663.45,0.05,37883.17,Check,2024-03-02
1265,2537,495,69,841,2024-05-08,913542.08,0.03,27406.26,Cash,2024-05-12
1266,2590,420,107,91,2024-12-21,259827.1,0.02,5196.54,Check,2024-12-21
1267,655,432,107,395,2024-09-19,960895.77,0.05,48044.79,Cash,2024-10-11
1268,1827,939,225,322,2021-03-16,346610.36,0.02,6932.21,Bank Transfer,2024-03-26
1269,830,2,209,355,2024-05-23,256291.77,0.05,12814.59,Bank Transfer,2024-08-03
1270,2022,2040,65,1327,2023-12-02,158543.64,0.05,7927.18,Cash,2023-12-24
1271,1184,239,245,268,2024-04-30,235389.81,0.03,7061.69,Bank Transfer,2024-11-29
1272,244,1042,209,1354,2024-10-10,153603.91,0.05,7680.2,Bank Transfer,2024-11-23
1273,25,1829,193,1610,2024-01-30,187599.92,0.05,9380.0,Cash,2024-06-27
1274,2822,467,80,253,2024-08-07,374548.92,0.02,7490.98,Cash,2024-10-10
1275,1277,365,75,705,2024-09-17,723058.43,0.03,21691.75,Cash,2024-10-14
1276,2434,948,24,1538,2023-03-29,152566.65,0.03,4577.0,Check,2023-04-21
1277,167,1442,75,1363,2023-08-15,242777.32,0.02,4855.55,Cash,2024-06-30
1278,721,1167,211,1684,2024-04-29,503730.82,0.03,15111.92,Bank Transfer,2024-12-24
1279,2827,598,175,1611,2023-12-16,172818.68,0.03,5184.56,Check,2024-10-26
1280,2672,989,6,1526,2021-02-04,179721.31,0.05,8986.07,Bank Transfer,2022-03-06
1281,241,983,211,1631,2021-03-12,449552.79,0.05,22477.64,Bank Transfer,2022-11-09
1282,2833,449,175,1405,2024-10-23,1293261.87,0.02,25865.24,Bank Transfer,2024-11-03
1283,1265,262,237,1218,2021-12-16,450069.21,0.02,9001.38,Bank Transfer,2022-03-13
1284,2038,905,175,1296,2022-12-15,1027171.12,0.03,30815.13,Check,2023-07-15
1285,434,1726,190,1356,2022-05-19,116107.74,0.02,2322.15,Check,2024-06-15
1286,2033,2054,138,487,2020-07-15,144899.39,0.03,4346.98,Check,2021-11-15
1287,2734,902,221,777,2021-09-21,223528.56,0.03,6705.86,Bank Transfer,2022-11-29
1288,763,31,111,321,2024-08-23,1412106.27,0.02,28242.13,Check,2024-11-16
1289,1026,889,134,1469,2023-11-22,191876.94,0.05,9593.85,Cash,2023-12-03
1290,1939,1164,225,777,2023-05-20,633509.27,0.02,12670.19,Bank Transfer,2023-11-04
1291,2662,1531,107,486,2022-05-20,320208.73,0.05,16010.44,Bank Transfer,2024-10-19
1292,2552,1979,15,257,2024-11-12,204131.36,0.05,10206.57,Cash,2024-12-29
1293,1194,1878,221,1351,2023-01-29,1330135.49,0.03,39904.06,Cash,2023-02-13
1294,1982,660,225,127,2024-03-13,481492.57,0.02,9629.85,Check,2024-05-23
1295,2403,1890,69,897,2023-02-18,154738.03,0.02,3094.76,Cash,2023-12-13
1296,1238,599,134,175,2023-02-05,174389.11,0.02,3487.78,Check,2024-01-06
1297,616,1270,198,627,2023-05-20,931966.13,0.02,18639.32,Cash,2024-01-12
1298,477,1611,235,1365,2022-08-08,1015289.68,0.05,50764.48,Cash,2024-04-27
1299,1642,1066,15,81,2023-12-14,218042.5,0.03,6541.28,Bank Transfer,2024-09-03
1300,2778,323,249,1111,2023-09-09,164996.85,0.05,8249.84,Bank Transfer,2024-08-30
1301,576,1135,207,962,2024-12-21,145338.57,0.05,7266.93,Cash,2024-12-29
1302,153,1329,195,1684,2024-12-14,134847.56,0.03,4045.43,Check,2024-12-22
1303,1004,1988,177,976,2024-12-08,216910.97,0.05,10845.55,Bank Transfer,2024-12-30
1304,148,1565,126,1173,2024-01-05,1237024.47,0.03,37110.73,Check,2024-12-17
1305,1679,1876,70,1117,2021-06-24,237172.19,0.02,4743.44,Cash,2023-12-22
1306,2682,973,145,1071,2024-12-09,509553.11,0.02,10191.06,Cash,2024-12-10
1307,282,1403,11,734,2020-10-12,490272.54,0.05,24513.63,Check,2024-02-19
1308,15,1254,118,273,2024-12-18,277391.61,0.05,13869.58,Bank Transfer,2024-12-19
1309,728,1964,148,192,2024-05-17,227855.78,0.05,11392.79,Cash,2024-05-24
1310,1123,485,125,1374,2024-10-21,322582.24,0.02,6451.64,Cash,2024-10-31
1311,1542,1502,154,1430,2023-02-07,199429.92,0.05,9971.5,Bank Transfer,2023-08-09
1312,929,317,37,1733,2024-10-11,687911.99,0.03,20637.36,Bank Transfer,2024-12-18
1313,1466,1486,198,1109,2024-09-15,121995.15,0.05,6099.76,Bank Transfer,2024-09-20
1314,1597,1571,211,1688,2023-10-14,226763.56,0.03,6802.91,Bank Transfer,2024-07-02
1315,2469,1581,129,50,2022-09-08,1058600.44,0.02,21172.01,Check,2023-08-01
1316,1514,1502,154,210,2024-12-15,719222.85,0.02,14384.46,Check,2024-12-23
1317,1138,1400,65,1062,2024-08-03,287230.81,0.05,14361.54,Bank Transfer,2024-10-21
1318,567,1144,242,1648,2022-04-20,797180.12,0.05,39859.01,Cash,2024-03-07
1319,1032,823,222,12,2021-05-24,171846.18,0.05,8592.31,Cash,2024-11-01
1320,768,1132,86,699,2024-03-23,1127297.44,0.05,56364.87,Check,2024-10-27
1321,796,1731,207,1241,2024-11-22,188741.98,0.03,5662.26,Check,2024-11-29
1322,993,327,192,1721,2022-11-20,338786.69,0.02,6775.73,Bank Transfer,2023-03-10
1323,147,457,216,563,2022-01-13,423145.86,0.05,21157.29,Cash,2024-07-27
1324,383,685,131,131,2024-10-25,132992.41,0.05,6649.62,Cash,2024-11-19
1325,2505,1171,209,1173,2021-06-04,133182.69,0.03,3995.48,Cash,2022-11-06
1326,2490,139,75,328,2024-12-04,1181783.66,0.03,35453.51,Bank Transfer,2024-12-30
1327,331,926,116,1212,2024-09-27,1105635.85,0.05,55281.79,Bank Transfer,2024-12-09
1328,1441,311,242,334,2024-12-24,269026.53,0.05,13451.33,Check,2024-12-30
1329,2835,301,43,1686,2023-01-09,201727.75,0.03,6051.83,Bank Transfer,2024-08-20
1330,991,1066,236,546,2024-11-15,313520.84,0.02,6270.42,Cash,2024-11-24
1331,1349,49,99,1288,2024-09-21,1272055.99,0.02,25441.12,Cash,2024-10-21
1332,798,1359,74,677,2022-11-07,378142.99,0.03,11344.29,Cash,2023-08-15
1333,14,1246,230,51,2022-02-07,1658249.21,0.05,82912.46,Bank Transfer,2023-10-30
1334,1934,1525,218,611,2023-12-21,229618.37,0.02,4592.37,Cash,2024-11-15
1335,2877,491,211,339,2024-10-31,800883.76,0.05,40044.19,Cash,2024-11-06
1336,973,1335,106,412,2024-09-10,605243.42,0.03,18157.3,Check,2024-12-27
1337,1406,45,11,1524,2024-09-05,289399.49,0.03,8681.98,Bank Transfer,2024-10-06
1338,1776,1085,23,1269,2024-09-26,1358336.91,0.05,67916.85,Check,2024-10-05
1339,2269,1954,161,456,2023-04-10,123536.06,0.02,2470.72,Cash,2024-05-01
1340,170,1267,118,411,2022-10-05,931621.82,0.05,46581.09,Cash,2024-08-27
1341,903,1115,116,1424,2024-09-05,144984.67,0.02,2899.69,Check,2024-12-06
1342,2801,1004,21,1264,2022-03-24,513098.39,0.03,15392.95,Bank Transfer,2023-10-25
1343,1867,1082,79,824,2024-08-04,184071.46,0.03,5522.14,Bank Transfer,2024-11-15
1344,682,1670,198,961,2022-08-11,804632.16,0.02,16092.64,Bank Transfer,2023-06-16
1345,2650,586,34,503,2024-01-27,213369.41,0.03,6401.08,Cash,2024-09-19
1346,270,1646,75,1612,2024-05-18,890750.46,0.05,44537.52,Check,2024-11-17
1347,603,1447,64,1487,2023-12-29,208126.33,0.02,4162.53,Cash,2023-12-29
1348,258,1201,207,142,2023-05-18,973221.49,0.05,48661.07,Bank Transfer,2024-02-18
1349,2742,137,136,901,2024-02-24,1108873.59,0.03,33266.21,Bank Transfer,2024-11-23
1350,2541,810,161,1052,2022-10-19,1302865.43,0.03,39085.96,Bank Transfer,2024-11-23
1351,2026,2045,15,392,2023-12-31,314307.29,0.02,6286.15,Check,2024-10-11
1352,90,1591,207,276,2024-02-12,830281.78,0.05,41514.09,Cash,2024-02-18
1353,1618,766,154,362,2024-05-05,648050.58,0.03,19441.52,Cash,2024-09-09
1354,2241,1030,241,832,2024-10-15,432443.59,0.02,8648.87,Bank Transfer,2024-10-15
1355,1093,621,136,164,2022-02-10,242320.69,0.02,4846.41,Cash,2023-09-12
1356,1033,1287,227,1338,2023-09-21,488092.03,0.05,24404.6,Check,2024-06-14
1357,1125,669,77,501,2024-10-19,329032.71,0.03,9870.98,Cash,2024-12-05
1358,1456,1098,245,204,2024-10-19,1194588.64,0.05,59729.43,Check,2024-11-24
1359,1784,640,47,1662,2022-12-02,259137.93,0.02,5182.76,Cash,2024-10-21
1360,2516,1045,129,693,2022-01-15,263607.67,0.05,13180.38,Cash,2023-08-08
1361,2248,819,231,1021,2024-01-08,216985.42,0.02,4339.71,Cash,2024-10-11
1362,182,771,187,324,2022-11-12,441125.31,0.02,8822.51,Bank Transfer,2022-12-09
1363,1972,733,29,586,2024-08-19,216869.45,0.02,4337.39,Cash,2024-09-25
1364,852,1814,243,1604,2023-10-17,232273.44,0.05,11613.67,Bank Transfer,2024-09-11
1365,2755,1617,207,473,2023-10-01,414225.35,0.02,8284.51,Check,2024-05-18
1366,512,145,74,1319,2023-04-07,554292.24,0.05,27714.61,Check,2023-11-10
1367,2981,1673,207,1671,2024-12-04,1357925.28,0.02,27158.51,Cash,2024-12-25
1368,1554,1607,241,198,2024-06-23,279310.86,0.02,5586.22,Bank Transfer,2024-09-18
1369,759,758,243,205,2024-06-17,192737.27,0.03,5782.12,Cash,2024-07-31
1370,548,1336,246,822,2020-12-19,600534.07,0.02,12010.68,Check,2023-10-17
1371,966,1616,211,52,2023-03-07,353863.44,0.03,10615.9,Check,2023-05-19
1372,2078,532,154,1442,2024-06-11,562916.99,0.02,11258.34,Bank Transfer,2024-11-18
1373,2586,1613,54,803,2023-04-13,131718.11,0.02,2634.36,Check,2023-11-05
1374,1489,525,54,1593,2023-08-12,629325.71,0.02,12586.51,Cash,2023-11-08
1375,1788,614,106,1167,2024-02-23,183789.24,0.03,5513.68,Cash,2024-10-18
1376,984,1484,117,1233,2023-09-27,1163097.96,0.02,23261.96,Check,2024-06-12
1377,2169,466,228,335,2024-12-12,340526.44,0.03,10215.79,Cash,2024-12-29
1378,2757,1150,186,946,2024-01-20,193337.28,0.02,3866.75,Bank Transfer,2024-08-28
1379,496,191,129,1117,2024-09-13,967624.39,0.02,19352.49,Cash,2024-11-07
1380,691,425,91,1249,2024-01-12,441971.91,0.02,8839.44,Bank Transfer,2024-08-29
1381,2055,558,221,771,2024-04-23,842229.86,0.03,25266.9,Bank Transfer,2024-09-14
1382,816,242,7,113,2024-04-16,1061378.82,0.03,31841.36,Bank Transfer,2024-06-30
1383,2787,1784,18,1544,2024-07-06,162226.65,0.02,3244.53,Cash,2024-09-28
1384,712,1216,6,1550,2023-07-17,229556.67,0.03,6886.7,Cash,2023-11-08
1385,2300,1110,186,596,2023-03-24,229982.9,0.05,11499.14,Check,2023-05-22
1386,1279,1618,209,1606,2022-10-09,167916.76,0.03,5037.5,Check,2023-06-20
1387,23,438,6,1628,2022-06-24,453440.72,0.03,13603.22,Check,2023-02-03
1388,819,1089,138,1048,2024-07-19,1191881.89,0.05,59594.09,Check,2024-12-19
1389,1586,1789,15,1,2022-02-06,131377.41,0.03,3941.32,Bank Transfer,2023-03-04
1390,443,271,15,1129,2023-03-30,162123.73,0.05,8106.19,Cash,2024-02-14
1391,2128,1608,125,1323,2021-12-29,221272.05,0.05,11063.6,Bank Transfer,2023-02-05
1392,2243,1161,186,690,2021-09-09,165702.73,0.03,4971.08,Cash,2023-01-07
1393,465,4,43,256,2024-02-02,458279.66,0.02,9165.59,Bank Transfer,2024-02-23
1394,1405,1931,231,1151,2024-12-26,1106460.74,0.02,22129.21,Check,2024-12-28
1395,1570,876,145,684,2020-08-07,432892.47,0.03,12986.77,Cash,2021-06-28
1396,1285,1210,195,193,2020-08-07,560167.77,0.05,28008.39,Bank Transfer,2023-01-29
1397,674,557,27,1469,2023-01-19,259186.64,0.05,12959.33,Bank Transfer,2023-09-15
1398,18,1624,134,207,2024-03-11,491568.28,0.05,24578.41,Bank Transfer,2024-11-16
1399,2640,37,237,790,2024-04-08,1042324.44,0.03,31269.73,Cash,2024-10-04
1400,887,1436,231,1440,2023-03-28,144261.14,0.03,4327.83,Bank Transfer,2023-05-10
1401,497,1910,54,523,2024-11-17,292691.36,0.05,14634.57,Cash,2024-12-30
1402,350,88,196,1210,2024-09-09,277335.01,0.02,5546.7,Cash,2024-10-25
1403,1595,1605,136,1085,2024-08-04,836438.28,0.05,41821.91,Check,2024-11-06
1404,2221,1733,211,1258,2024-09-23,163709.24,0.05,8185.46,Bank Transfer,2024-10-12
1405,1142,593,228,229,2023-02-05,160743.63,0.05,8037.18,Bank Transfer,2023-05-27
1406,2259,966,134,45,2023-06-03,167287.73,0.03,5018.63,Check,2024-08-01
1407,458,1454,130,1342,2023-12-12,290085.1,0.05,14504.26,Bank Transfer,2024-05-30
1408,577,1818,77,1731,2023-09-13,290784.72,0.02,5815.69,Check,2024-06-27
1409,1764,1420,172,504,2022-04-02,877901.3,0.03,26337.04,Cash,2023-04-04
1410,1280,1217,86,1689,2024-08-21,153563.22,0.03,4606.9,Check,2024-12-06
1411,353,1894,54,1109,2021-02-27,232972.04,0.03,6989.16,Bank Transfer,2021-06-25
1412,2338,1940,225,1195,2024-12-30,262779.05,0.02,5255.58,Check,2024-12-30
1413,1728,1746,34,650,2024-08-14,276611.18,0.02,5532.22,Bank Transfer,2024-11-09
1414,2722,1680,139,614,2020-11-18,1477861.0,0.05,73893.05,Check,2023-02-22
1415,1543,465,34,1148,2024-12-16,145643.33,0.03,4369.3,Check,2024-12-16
1416,2473,1487,198,1586,2023-09-23,1101737.16,0.02,22034.74,Cash,2024-03-16
1417,103,1078,141,1169,2024-04-23,289980.8,0.02,5799.62,Check,2024-09-10
1418,1320,1636,175,203,2023-09-15,513917.91,0.05,25695.9,Cash,2024-02-19
1419,199,1256,111,1048,2024-04-28,211838.46,0.05,10591.92,Bank Transfer,2024-12-09
1420,753,1633,209,1223,2023-01-15,384008.78,0.03,11520.26,Cash,2023-12-14
1421,1758,1082,111,1355,2021-12-25,242257.43,0.03,7267.72,Check,2022-09-29
1422,466,623,69,813,2022-12-19,291818.6,0.03,8754.56,Bank Transfer,2023-10-04
1423,2500,892,196,690,2024-08-29,177762.83,0.03,5332.88,Bank Transfer,2024-10-09
1424,2388,976,49,1531,2024-12-15,527050.73,0.05,26352.54,Cash,2024-12-17
1425,508,1419,153,916,2024-11-04,130485.24,0.03,3914.56,Bank Transfer,2024-12-22
1426,228,1499,43,1277,2024-10-28,546948.3,0.03,16408.45,Cash,2024-11-17
1427,1918,1506,196,998,2021-09-15,162873.67,0.03,4886.21,Check,2022-07-04
1428,2010,1839,148,1044,2024-08-06,170756.96,0.02,3415.14,Bank Transfer,2024-10-08
1429,1721,895,49,1450,2024-05-17,628639.04,0.05,31431.95,Check,2024-12-18
1430,1937,365,116,1735,2022-11-19,196718.42,0.02,3934.37,Check,2024-06-16
1431,2850,1796,207,1729,2024-09-15,1414285.8,0.02,28285.72,Cash,2024-11-09
1432,2774,244,222,1504,2021-05-12,179928.54,0.02,3598.57,Bank Transfer,2021-05-28
1433,828,1124,141,1620,2022-01-29,153690.21,0.02,3073.8,Cash,2023-03-27
1434,1413,1491,231,1418,2021-06-05,531476.81,0.05,26573.84,Bank Transfer,2024-12-13
1435,978,1508,231,713,2023-07-20,1117788.62,0.02,22355.77,Bank Transfer,2024-11-06
1436,851,1014,117,1253,2022-12-15,121095.8,0.03,3632.87,Bank Transfer,2024-07-05
1437,2377,399,80,387,2024-07-04,172152.01,0.02,3443.04,Check,2024-11-14
1438,2589,863,136,156,2024-12-03,219705.3,0.03,6591.16,Cash,2024-12-16
1439,56,1568,153,1004,2022-01-24,681430.55,0.03,20442.92,Bank Transfer,2024-10-05
1440,478,2036,66,1198,2023-04-14,268095.65,0.03,8042.87,Cash,2024-04-07
1441,1476,897,69,1230,2024-06-15,745595.01,0.03,22367.85,Bank Transfer,2024-09-01
1442,1126,581,246,130,2024-02-05,79410.55,0.02,1588.21,Cash,2024-09-20
1443,1906,975,65,940,2024-05-02,467333.73,0.02,9346.67,Bank Transfer,2024-08-08
1444,1660,135,146,1180,2024-01-01,542379.07,0.05,27118.95,Cash,2024-12-23
1445,2250,1683,23,1042,2024-06-10,130576.41,0.02,2611.53,Bank Transfer,2024-07-05
1446,295,1830,216,318,2024-01-26,387597.91,0.03,11627.94,Check,2024-12-21
1447,2304,1905,37,1666,2024-03-24,201381.91,0.05,10069.1,Cash,2024-05-29
1448,324,695,70,684,2022-07-02,560453.41,0.02,11209.07,Cash,2023-05-12
1449,226,520,135,835,2024-11-24,1330182.34,0.05,66509.12,Bank Transfer,2024-12-05
1450,2279,1547,216,878,2022-08-05,332809.37,0.05,16640.47,Check,2022-11-01
1451,2282,379,195,48,2024-02-25,716260.25,0.05,35813.01,Bank Transfer,2024-09-15
1452,673,924,107,730,2024-10-04,141514.86,0.05,7075.74,Bank Transfer,2024-12-16
1453,2616,1475,225,48,2024-01-09,370260.43,0.02,7405.21,Bank Transfer,2024-12-23
1454,2188,608,29,1108,2023-11-29,574029.96,0.02,11480.6,Bank Transfer,2024-02-24
1455,1959,915,172,23,2024-07-04,396083.0,0.02,7921.66,Cash,2024-08-30
1456,1876,83,112,226,2024-06-20,349386.15,0.03,10481.58,Bank Transfer,2024-07-26
1457,41,385,222,75,2024-08-26,273569.64,0.03,8207.09,Check,2024-11-01
1458,1065,1354,227,844,2024-08-12,126404.88,0.05,6320.24,Cash,2024-11-23
1459,1330,1645,228,1013,2023-09-26,287553.36,0.03,8626.6,Bank Transfer,2024-09-07
1460,1700,1237,111,1184,2024-03-26,891472.15,0.03,26744.16,Cash,2024-07-25
1461,275,1852,107,1553,2024-02-14,174665.98,0.03,5239.98,Cash,2024-04-10
1462,2721,489,195,1500,2024-05-01,178056.37,0.05,8902.82,Cash,2024-08-23
1463,179,101,146,199,2024-12-13,277618.74,0.03,8328.56,Cash,2024-12-28
1464,1237,471,64,430,2024-08-21,146713.13,0.05,7335.66,Cash,2024-11-10
1465,2258,1538,141,535,2023-09-15,437919.64,0.02,8758.39,Cash,2024-07-07
1466,1319,276,131,1687,2023-12-10,256692.22,0.05,12834.61,Bank Transfer,2024-06-27
1467,1450,1995,198,342,2024-11-07,674990.81,0.03,20249.72,Check,2024-11-09
1468,1015,728,42,716,2024-09-23,1073486.11,0.03,32204.58,Check,2024-11-24
1469,2830,1547,118,1400,2024-03-21,1090295.75,0.03,32708.87,Cash,2024-08-24
1470,2478,292,11,1116,2023-07-08,199013.61,0.05,9950.68,Cash,2024-02-17
1471,249,515,109,243,2024-08-17,414159.92,0.03,12424.8,Check,2024-09-12
1472,2551,1615,193,1358,2024-10-22,131011.11,0.03,3930.33,Check,2024-11-14
1473,1155,1962,23,1122,2024-08-18,281974.06,0.02,5639.48,Bank Transfer,2024-08-20
1474,2481,1593,54,837,2022-11-06,739928.57,0.05,36996.43,Check,2024-01-10
1475,2178,194,34,1695,2021-03-27,1044210.74,0.05,52210.54,Cash,2023-11-02
1476,2844,58,229,1534,2024-04-02,154087.46,0.05,7704.37,Bank Transfer,2024-07-03
1477,888,1187,7,1081,2022-06-27,1056627.43,0.05,52831.37,Cash,2023-02-16
1478,325,951,41,710,2024-09-12,276795.36,0.02,5535.91,Check,2024-11-01
1479,1569,820,15,638,2024-11-17,319123.71,0.03,9573.71,Cash,2024-12-18
1480,2544,1567,146,1610,2024-07-02,139193.15,0.05,6959.66,Bank Transfer,2024-11-01
1481,1158,520,15,872,2022-01-16,115906.09,0.02,2318.12,Cash,2022-11-30
1482,2311,998,77,1515,2023-03-13,241517.34,0.03,7245.52,Check,2023-11-03
1483,504,1997,150,285,2021-05-31,352075.71,0.02,7041.51,Check,2024-04-12
1484,1302,1603,221,177,2024-12-18,386443.01,0.02,7728.86,Bank Transfer,2024-12-28
1485,334,1968,6,1748,2024-09-25,172551.26,0.05,8627.56,Check,2024-12-08
1486,2573,1238,228,1323,2024-07-30,812548.61,0.02,16250.97,Bank Transfer,2024-08-25
1487,1763,1736,216,1207,2024-11-17,149725.02,0.05,7486.25,Bank Transfer,2024-12-10
1488,811,1152,154,848,2023-12-30,991641.43,0.02,19832.83,Bank Transfer,2024-01-21
1489,601,890,61,150,2023-05-24,869842.6,0.02,17396.85,Cash,2024-08-27
1490,901,708,136,1125,2024-04-06,361024.53,0.05,18051.23,Bank Transfer,2024-10-17
1491,8,798,192,492,2024-12-02,206961.87,0.03,6208.86,Bank Transfer,2024-12-09
1492,1703,1060,7,1523,2024-04-12,1171209.5,0.02,23424.19,Bank Transfer,2024-12-07
1493,1804,1222,41,892,2024-07-19,548408.48,0.05,27420.42,Cash,2024-09-11
1494,2354,835,6,1511,2024-10-12,1103308.36,0.05,55165.42,Cash,2024-11-21
1495,1572,2021,80,1667,2022-09-07,612510.13,0.03,18375.3,Bank Transfer,2023-02-11
1496,2615,246,6,72,2024-06-29,315719.79,0.02,6314.4,Check,2024-07-30
1497,76,1341,187,1248,2024-10-03,1120568.99,0.05,56028.45,Check,2024-11-03
1498,1401,1002,47,343,2024-03-15,1152237.31,0.03,34567.12,Check,2024-07-01
1499,2569,753,243,1618,2023-02-12,121749.09,0.05,6087.45,Cash,2024-10-16
1500,2508,406,116,846,2024-11-16,319932.97,0.05,15996.65,Check,2024-12-29
1501,589,1642,125,429,2024-06-12,1059361.41,0.02,21187.23,Cash,2024-07-28
1502,657,1144,131,286,2024-11-08,498521.2,0.05,24926.06,Cash,2024-12-03
1503,2799,1154,37,1316,2023-06-10,412134.69,0.05,20606.73,Check,2024-07-05
1504,2823,1674,241,743,2021-10-09,659707.39,0.03,19791.22,Cash,2023-03-05
1505,1629,128,29,1242,2024-09-03,229686.96,0.03,6890.61,Cash,2024-11-26
1506,2556,1610,154,838,2023-12-23,216294.32,0.03,6488.83,Check,2024-02-18
1507,959,754,109,1527,2021-08-17,76107.66,0.03,2283.23,Bank Transfer,2022-09-11
1508,364,1830,241,440,2023-07-24,719209.48,0.05,35960.47,Bank Transfer,2024-11-26
1509,79,704,247,1116,2024-06-02,136124.95,0.02,2722.5,Bank Transfer,2024-07-19
1510,1074,1581,106,323,2023-11-09,222068.49,0.05,11103.42,Cash,2024-04-09
1511,1,220,74,1360,2023-04-17,503287.33,0.02,10065.75,Check,2023-12-12
1512,1731,1702,43,666,2024-11-27,682375.32,0.03,20471.26,Cash,2024-12-28
1513,2040,2022,186,654,2024-09-29,798816.23,0.02,15976.32,Cash,2024-12-15
1514,2209,1153,235,1030,2023-02-17,431886.29,0.02,8637.73,Bank Transfer,2023-02-17
1515,366,515,107,1645,2022-03-19,155221.93,0.02,3104.44,Bank Transfer,2022-08-11
1516,1286,250,187,437,2024-12-25,318554.49,0.02,6371.09,Check,2024-12-26
1517,1767,868,107,1324,2024-04-19,625670.9,0.05,31283.54,Cash,2024-07-30
1518,1376,74,210,1067,2023-08-25,923947.67,0.02,18478.95,Cash,2024-05-19
1519,1895,2025,135,873,2022-01-24,273678.7,0.03,8210.36,Bank Transfer,2024-10-18
1520,2297,1703,23,621,2024-09-09,572392.41,0.03,17171.77,Cash,2024-11-02
1521,1355,994,99,1366,2021-08-28,1033783.29,0.02,20675.67,Bank Transfer,2022-07-13
1522,2911,1128,37,1280,2022-09-22,764906.45,0.03,22947.19,Check,2022-11-09
1523,2183,1957,153,895,2022-09-15,1482930.43,0.02,29658.61,Bank Transfer,2024-09-20
1524,1122,783,65,950,2023-09-17,442846.26,0.05,22142.31,Check,2024-04-22
1525,1988,93,246,482,2024-07-01,294130.32,0.02,5882.61,Cash,2024-07-26
1526,2313,1164,241,167,2021-09-08,1023155.43,0.02,20463.11,Check,2024-12-13
1527,2052,1235,43,597,2021-09-23,192782.12,0.02,3855.64,Check,2024-04-18
1528,1795,1793,23,647,2024-12-26,256756.2,0.02,5135.12,Check,2024-12-30
1529,2116,1637,99,1642,2022-10-26,264230.97,0.03,7926.93,Check,2023-05-03
1530,2831,59,69,133,2024-02-28,232296.5,0.03,6968.9,Cash,2024-04-04
1531,250,1089,193,1544,2022-09-25,199982.65,0.03,5999.48,Cash,2022-09-27
1532,2527,1182,118,1520,2024-10-19,239226.14,0.03,7176.78,Bank Transfer,2024-11-29
1533,2093,1128,249,287,2024-11-10,946923.82,0.02,18938.48,Cash,2024-12-20
1534,1436,1671,235,677,2023-05-04,159101.05,0.02,3182.02,Check,2023-10-04
1535,2711,10,231,913,2024-09-08,1240141.05,0.05,62007.05,Bank Transfer,2024-09-17
1536,2906,375,11,755,2024-07-03,459422.6,0.02,9188.45,Cash,2024-09-28
1537,374,732,99,905,2024-11-06,109920.21,0.03,3297.61,Cash,2024-12-20
1538,1140,913,70,960,2024-12-17,597758.52,0.03,17932.76,Cash,2024-12-19
1539,2766,897,175,1062,2024-07-17,1226325.16,0.05,61316.26,Check,2024-11-20
1540,2634,138,131,505,2022-01-03,573765.89,0.05,28688.29,Check,2023-04-17
