property_id,owner_id,property_manager_id,address_id,listing_date,property_type,rooms,bathrooms,parking,condition,listing_type,listing_price
1538,520,25,1538,3/1/2020,Villa,6,3,3,Fair,Rent,13030
1539,1707,98,1539,5/21/2023,Apartment,3,2,1,Poor,Sale,137705
1540,29,204,1540,1/12/2021,Villa,5,3,0,Good,Rent,7708
1541,1032,164,1541,11/2/2024,House,5,2,0,Good,Rent,4642
1542,1430,183,1542,7/26/2020,Apartment,4,1,0,Fair,Sale,206653
1543,1148,202,1543,9/22/2021,Apartment,2,1,0,Fair,Sale,142375
1544,1442,40,1544,1/29/2020,House,3,2,1,Good,Rent,4293
1545,1714,38,1545,6/30/2022,Office,3,2,1,Good,Sale,264756
1546,936,143,1546,7/16/2020,Villa,7,3,2,Good,Sale,1073661
1547,1433,40,1547,11/1/2023,Villa,4,3,1,Good,Sale,1418140
1548,1650,20,1548,8/30/2024,Apartment,4,1,0,Good,Sale,346669
1549,397,170,1549,9/18/2022,Office,3,2,2,Good,Sale,240330
1550,1149,33,1550,4/27/2021,Office,5,2,2,Good,Sale,328156
1551,959,250,1551,2/24/2022,Apartment,3,2,0,Good,Rent,2691
1552,794,143,1552,9/24/2024,Villa,6,4,3,Good,Rent,7778
1553,148,115,1553,6/16/2020,Apartment,3,1,2,Good,Sale,185057
1554,198,68,1554,4/24/2024,Apartment,2,2,3,Good,Sale,273771
1555,970,234,1555,6/12/2020,Studio,2,1,2,Good,Rent,2087
1556,331,202,1556,8/28/2023,Office,5,3,0,Good,Rent,5292
1557,1338,202,1557,10/19/2023,Office,4,3,0,Good,Sale,248917
1558,427,25,1558,1/3/2020,Studio,2,1,1,Fair,Sale,194134
1559,931,178,1559,9/14/2022,Studio,1,1,2,Good,Rent,1404
1560,723,133,1560,11/17/2021,Villa,6,6,0,Good,Rent,10475
1561,1620,83,1561,10/16/2020,Office,1,1,0,Good,Rent,1797
1562,352,58,1562,5/6/2023,Apartment,3,3,1,Good,Rent,3457
1563,1435,199,1563,6/21/2024,Apartment,4,2,2,Good,Rent,4825
1564,1212,9,1564,6/1/2022,Villa,6,4,1,Good,Rent,10320
1565,1176,115,1565,6/12/2021,House,5,3,2,Good,Sale,531965
1566,434,234,1566,10/29/2022,Villa,7,6,2,Fair,Rent,8345
1567,444,174,1567,10/11/2020,Apartment,2,3,1,Good,Rent,2329
1568,700,234,1568,9/25/2022,Villa,4,5,0,Good,Sale,745777
1569,638,220,1569,5/10/2023,Apartment,4,1,3,Fair,Sale,317536
1570,684,158,1570,7/11/2020,House,5,2,2,Fair,Sale,430031
1571,108,110,1571,3/24/2022,House,5,4,2,Good,Sale,583291
1572,1667,83,1572,5/31/2021,House,5,4,1,Good,Sale,614482
1573,35,151,1573,4/23/2024,Office,1,2,0,Good,Rent,2009
1574,169,238,1574,7/6/2021,Apartment,2,3,0,Fair,Sale,235018
1575,887,76,1575,11/4/2024,Office,4,3,3,Good,Rent,2587
1576,1016,143,1576,7/24/2023,Studio,1,1,1,Good,Sale,189540
1577,437,169,1577,9/21/2021,House,4,2,0,Fair,Rent,5056
1578,1133,122,1578,10/27/2022,Apartment,4,2,2,Poor,Sale,202266
1579,235,183,1579,7/31/2022,Studio,1,1,3,Good,Rent,2205
1580,1273,9,1580,1/2/2021,Villa,6,5,2,Poor,Rent,8411
1581,376,250,1581,10/8/2021,House,4,2,3,Fair,Sale,392730
1582,958,94,1582,6/10/2024,Studio,1,1,3,Good,Sale,131627
1583,393,114,1583,6/24/2021,Office,4,1,1,Good,Sale,263582
1584,808,10,1584,8/13/2024,Studio,2,1,0,Good,Rent,2114
1585,722,98,1585,8/5/2020,Office,3,1,0,Good,Rent,2804
1586,1,83,1586,2/11/2021,Studio,2,1,2,Poor,Sale,133453
1587,463,142,1587,4/15/2024,Villa,7,3,3,Good,Rent,9309
1588,515,110,1588,5/13/2021,Studio,2,1,3,Good,Rent,2105
1589,361,223,1589,6/22/2024,Apartment,3,2,2,Fair,Sale,202247
1590,1365,115,1590,6/12/2021,House,5,3,2,Good,Sale,913954
1591,13,114,1591,7/19/2022,Villa,5,3,2,Good,Rent,13805
1592,1075,158,1592,1/5/2020,Office,3,1,2,Fair,Sale,274801
1593,130,10,1593,9/24/2023,Studio,1,1,3,Fair,Sale,171647
1594,189,10,1594,11/15/2022,Studio,2,1,2,Fair,Sale,239531
1595,1085,142,1595,2/21/2024,Villa,5,3,3,Good,Sale,818730
1596,1631,166,1596,4/10/2020,Office,5,2,1,Good,Rent,2643
1597,1688,163,1597,9/11/2023,Office,2,2,0,Fair,Sale,226273
1598,910,174,1598,11/6/2024,Office,2,3,1,Good,Sale,290576
1599,533,201,1599,10/11/2021,Apartment,4,1,3,Good,Sale,343458
1600,606,170,1600,8/29/2024,Villa,5,5,1,Poor,Sale,1032654
1601,784,105,1601,7/5/2020,Studio,2,1,0,Fair,Sale,226950
1602,1369,163,1602,4/6/2020,House,5,2,2,Fair,Sale,368984
1603,715,238,1603,6/6/2020,Studio,1,1,2,Good,Rent,1484
1604,185,83,1604,4/13/2024,Villa,5,4,1,Good,Rent,8384
1605,1212,56,1605,6/24/2023,Apartment,3,2,2,Fair,Rent,2340
1606,110,169,1606,10/13/2020,Villa,7,4,0,Good,Sale,1171960
1607,357,201,1607,4/29/2021,Studio,1,1,2,Fair,Rent,1191
1608,1639,94,1608,8/14/2020,Apartment,3,3,2,Good,Sale,256341
1609,311,105,1609,7/8/2022,Villa,4,3,0,Good,Rent,6798
1610,1348,169,1610,10/24/2021,Office,4,3,2,Good,Rent,3419
1611,1632,200,1611,7/14/2022,Apartment,4,3,2,Fair,Rent,2939
1612,824,158,1612,8/23/2024,Apartment,3,1,3,Fair,Rent,3149
1613,899,10,1613,5/4/2024,House,3,3,3,Fair,Sale,286856
1614,1688,250,1614,4/24/2021,Office,3,1,2,Good,Sale,217086
1615,1668,40,1615,2/11/2021,House,3,4,2,Poor,Sale,288877
1616,1627,31,1616,5/15/2023,House,3,2,2,Fair,Rent,5336
1617,830,94,1617,10/12/2021,House,4,4,3,Fair,Rent,3674
1618,362,234,1618,7/25/2023,Villa,4,4,3,Poor,Sale,670665
1619,104,94,1619,3/2/2023,Studio,1,1,3,Good,Rent,1579
1620,120,137,1620,6/19/2021,Apartment,4,1,3,Fair,Sale,184370
1621,1690,151,1621,5/18/2024,House,5,3,1,Good,Sale,439111
1622,1323,137,1622,4/3/2021,Apartment,4,1,1,Good,Sale,379280
1623,941,8,1623,1/17/2024,Villa,6,6,3,Good,Sale,1059343
1624,97,238,1624,7/3/2020,Apartment,2,2,3,Good,Sale,158816
1625,778,9,1625,6/9/2023,Studio,1,1,2,Good,Sale,134469
1626,1655,200,1626,10/11/2022,Apartment,3,1,0,Poor,Sale,180269
1627,952,169,1627,12/4/2021,House,5,3,2,Good,Sale,487913
1628,94,110,1628,2/25/2020,Studio,1,1,2,Poor,Rent,1769
1629,1242,58,1629,7/14/2024,Studio,2,1,3,Fair,Sale,240250
1630,326,59,1630,11/1/2021,Villa,5,4,3,Good,Sale,1522997
1631,352,204,1631,5/28/2022,House,5,3,1,Good,Sale,537220
1632,897,158,1632,4/20/2022,Apartment,4,3,0,Good,Rent,4916
1633,1422,119,1633,11/20/2020,Apartment,4,1,0,Good,Rent,3162
1634,227,164,1634,5/6/2023,Studio,1,1,2,Good,Sale,110592
1635,744,76,1635,10/26/2021,Studio,2,1,3,Fair,Sale,142233
1636,1680,122,1636,1/2/2021,Studio,1,1,2,Good,Rent,1353
1637,814,202,1637,12/8/2022,Studio,1,1,0,Poor,Sale,137213
1638,210,115,1638,12/12/2020,House,4,4,1,Fair,Sale,670479
1639,752,110,1639,2/2/2021,House,4,3,3,Good,Rent,7783
1640,539,224,1640,3/3/2021,House,4,2,3,Good,Sale,722331
1641,1120,142,1641,7/22/2024,House,5,3,1,Good,Rent,5738
1642,81,239,1642,3/12/2022,Studio,1,1,0,Good,Sale,219301
1643,1394,20,1643,3/2/2023,Apartment,3,2,0,Fair,Sale,189762
1644,1373,234,1644,3/1/2022,Studio,1,1,1,Fair,Rent,1238
1645,769,98,1645,11/5/2021,Villa,5,3,1,Fair,Sale,816373
1646,244,204,1646,7/12/2023,Villa,5,3,2,Good,Rent,8744
1647,606,169,1647,11/29/2021,Apartment,3,3,1,Good,Rent,3002
1648,1749,143,1648,1/27/2021,Studio,1,1,2,Good,Rent,1372
1649,426,133,1649,2/26/2021,House,6,2,3,Good,Rent,6270
1650,1226,151,1650,3/5/2023,Villa,4,6,1,Fair,Sale,850673
1651,345,94,1651,6/11/2020,Studio,2,1,0,Poor,Sale,197835
1652,1503,83,1652,3/17/2020,Villa,8,3,1,Good,Rent,15088
1653,801,239,1653,3/29/2021,Studio,2,1,1,Good,Rent,2278
1654,1571,88,1654,3/19/2024,House,3,2,0,Fair,Rent,3808
1655,97,204,1655,5/16/2023,House,4,4,0,Poor,Sale,475894
1656,1117,38,1656,12/20/2021,Studio,1,1,2,Good,Sale,121247
1657,227,142,1657,9/14/2020,Villa,5,4,3,Good,Rent,8433
1658,800,56,1658,12/22/2022,Office,1,3,3,Poor,Rent,1309
1659,1704,224,1659,2/28/2024,Apartment,2,2,0,Poor,Sale,206501
1660,1180,33,1660,9/29/2022,House,4,2,1,Fair,Sale,529842
1661,935,165,1661,7/29/2024,Villa,5,3,2,Fair,Rent,7588
1662,1670,9,1662,6/14/2023,Office,4,1,0,Fair,Rent,3570
1663,1449,220,1663,6/24/2023,Office,2,1,2,Good,Rent,3537
1664,1220,201,1664,5/15/2024,Villa,4,3,0,Good,Rent,7452
1665,1595,224,1665,5/17/2021,Studio,1,1,2,Good,Sale,209644
1666,1468,151,1666,11/6/2022,Apartment,2,3,2,Fair,Rent,1819
1667,763,133,1667,4/22/2024,House,5,2,1,Good,Sale,849179
1668,319,38,1668,2/11/2021,Apartment,2,2,3,Good,Sale,156470
1669,564,166,1669,5/7/2022,Apartment,3,3,3,Fair,Sale,186275
1670,1225,122,1670,6/28/2023,Apartment,4,2,2,Fair,Rent,4082
1671,548,199,1671,4/13/2024,House,3,3,3,Good,Sale,607859
1672,691,202,1672,11/13/2023,Office,2,3,3,Good,Sale,195117
1673,404,163,1673,6/13/2024,Office,5,2,0,Fair,Rent,2559
1674,1169,122,1674,5/28/2022,Apartment,4,3,3,Good,Sale,426660
1675,1685,220,1675,1/15/2022,Office,2,3,3,Fair,Rent,2046
1676,370,142,1676,10/23/2020,Apartment,4,3,0,Fair,Rent,2789
1677,926,164,1677,9/27/2020,Office,5,2,2,Fair,Rent,3305
1678,136,223,1678,11/24/2021,Studio,2,1,3,Fair,Rent,2389
1679,1117,199,1679,4/1/2021,Apartment,4,1,1,Good,Sale,246719
1680,100,38,1680,12/16/2023,Studio,2,1,2,Good,Sale,235153
1681,520,10,1681,11/13/2023,House,6,2,0,Fair,Sale,699228
1682,492,199,1682,2/2/2022,Apartment,3,1,1,Good,Rent,3194
1683,509,163,1683,12/2/2024,Villa,8,6,2,Fair,Sale,1859388
1684,1310,151,1684,6/10/2022,Apartment,2,2,3,Good,Rent,3496
1685,90,20,1685,12/14/2020,Apartment,2,3,3,Good,Rent,2550
1686,1284,166,1686,10/5/2021,Villa,5,5,1,Fair,Sale,1320348
1687,1077,142,1687,12/23/2022,Studio,2,1,3,Fair,Sale,127864
1688,506,239,1688,3/22/2021,Villa,4,6,2,Good,Sale,1363198
1689,276,114,1689,10/20/2020,Villa,6,5,1,Good,Rent,8158
1690,635,31,1690,6/22/2024,House,4,3,1,Good,Rent,4849
1691,1663,40,1691,1/29/2024,Studio,2,1,1,Fair,Sale,189453
1692,1413,9,1692,6/20/2021,Office,5,2,3,Good,Sale,429450
1693,912,223,1693,3/25/2022,Apartment,3,1,2,Good,Rent,2907
1694,581,94,1694,10/27/2021,Studio,1,1,0,Good,Rent,2155
1695,733,119,1695,12/19/2023,Villa,7,6,1,Good,Rent,18206
1696,1508,83,1696,11/2/2022,Studio,2,1,3,Good,Sale,229840
1697,1516,201,1697,3/22/2024,Office,2,1,3,Poor,Rent,1676
1698,1100,201,1698,9/11/2021,Villa,8,5,3,Fair,Sale,1741370
1699,378,114,1699,9/11/2021,Villa,5,6,3,Good,Sale,1364511
1700,1184,105,1700,11/9/2020,Villa,5,5,3,Fair,Sale,860321
1701,594,68,1701,2/22/2021,Office,4,1,2,Poor,Sale,188822
1702,993,122,1702,3/6/2024,Villa,7,3,3,Good,Rent,15729
1703,1523,204,1703,7/6/2022,Villa,7,5,3,Good,Sale,1231862
1704,1658,8,1704,5/15/2021,Office,2,3,1,Good,Sale,188947
1705,1630,201,1705,4/15/2021,Studio,1,1,0,Good,Rent,1422
1706,233,174,1706,6/7/2020,Villa,8,3,2,Fair,Rent,9470
1707,435,38,1707,4/30/2023,Villa,4,5,1,Good,Rent,6970
1708,305,40,1708,8/25/2020,Apartment,2,3,0,Fair,Rent,3063
1709,90,165,1709,1/28/2023,Office,1,1,0,Good,Sale,234547
1710,770,200,1710,2/8/2021,Office,3,2,3,Fair,Sale,315958
1711,437,25,1711,10/30/2022,Villa,5,3,3,Poor,Sale,1135351
1712,323,114,1712,4/3/2021,Villa,5,6,3,Good,Rent,9177
1713,1275,119,1713,4/25/2024,Studio,1,1,2,Good,Rent,1778
1714,1276,94,1714,5/20/2024,Studio,2,1,0,Good,Sale,172480
1715,1214,76,1715,8/31/2020,Office,2,1,1,Good,Sale,236127
1716,947,115,1716,4/21/2021,Office,1,3,3,Fair,Rent,1623
1717,1346,223,1717,6/24/2021,Apartment,4,1,3,Good,Sale,224252
1718,1692,105,1718,1/13/2024,Studio,2,1,0,Fair,Rent,1850
1719,734,58,1719,2/15/2021,Apartment,2,3,3,Good,Sale,188165
1720,589,164,1720,11/29/2024,Apartment,3,1,1,Good,Sale,204754
1721,1450,166,1721,3/22/2021,House,3,3,3,Good,Sale,599297
1722,1545,220,1722,4/19/2021,Office,5,3,0,Good,Rent,3164
1723,1066,143,1723,11/26/2024,Villa,6,5,2,Good,Sale,987670
1724,34,234,1724,6/22/2021,House,5,2,3,Fair,Rent,4290
1725,1423,105,1725,11/19/2022,Office,1,2,3,Good,Rent,2615
1726,1690,178,1726,2/5/2021,Office,5,3,1,Good,Rent,3173
1727,1094,94,1727,1/9/2022,Apartment,4,3,1,Good,Sale,398826
1728,650,119,1728,3/3/2023,Office,3,2,0,Good,Sale,266685
1729,202,58,1729,9/10/2021,House,3,4,1,Good,Sale,568390
1730,1202,133,1730,9/9/2024,House,5,3,2,Good,Sale,475057
1731,666,110,1731,3/14/2024,Villa,4,4,0,Fair,Sale,677374
1732,604,143,1732,9/24/2022,Office,1,3,0,Good,Sale,209968
1733,343,183,1733,2/5/2024,House,4,4,2,Good,Sale,771398
1734,863,8,1734,10/14/2020,House,3,4,0,Fair,Sale,601508
1735,994,238,1735,10/25/2022,House,5,4,1,Good,Sale,751695
1736,881,170,1736,10/15/2020,Villa,5,3,3,Good,Sale,1201150
1737,261,151,1737,9/18/2024,Office,1,3,0,Good,Rent,3018
1738,571,158,1738,6/20/2023,House,6,3,3,Good,Sale,901468
1739,1030,165,1739,5/11/2020,Office,4,2,2,Good,Rent,4839
1740,1218,38,1740,1/27/2024,Office,1,1,3,Good,Rent,1795
1741,679,115,1741,7/31/2024,Apartment,2,2,0,Good,Sale,170698
1742,1028,56,1742,6/16/2022,House,6,2,2,Fair,Sale,444201
1743,1735,137,1743,7/22/2023,Office,4,2,0,Poor,Rent,2061
1744,1115,59,1744,12/3/2024,Apartment,4,3,0,Fair,Sale,220225
1745,1035,239,1745,8/23/2023,Villa,6,5,3,Good,Rent,14389
1746,1704,119,1746,6/22/2021,Villa,6,5,1,Good,Rent,10379
1747,817,68,1747,3/18/2021,Apartment,3,2,1,Good,Rent,2787
1748,1021,31,1748,5/23/2020,Villa,8,4,0,Fair,Sale,915975
1749,1073,201,1749,7/25/2020,Apartment,4,2,0,Good,Rent,3234
1750,102,94,1750,7/30/2022,Office,3,1,1,Good,Rent,2855
1751,531,163,1751,4/27/2021,Office,1,2,2,Good,Sale,176688
1752,1740,20,1752,12/20/2022,House,4,2,1,Good,Rent,7529
1753,1752,68,1753,9/12/2024,Studio,2,1,0,Good,Rent,2155
1754,499,59,1754,3/11/2021,Apartment,2,1,3,Good,Rent,3055
1755,1159,94,1755,9/3/2022,Office,3,1,0,Good,Sale,339660
1756,1303,201,1756,4/28/2021,House,5,3,1,Fair,Rent,4303
1757,1181,110,1757,10/21/2020,House,4,2,2,Good,Sale,668495
1758,1355,137,1758,9/15/2020,Apartment,4,2,3,Good,Sale,249643
1759,1119,204,1759,3/21/2023,Studio,2,1,0,Fair,Rent,1885
1760,1414,31,1760,10/8/2022,Villa,6,5,2,Good,Rent,13715
1761,1432,40,1761,4/23/2021,Villa,6,3,0,Good,Rent,9395
1762,971,119,1762,3/17/2020,House,6,3,0,Good,Sale,668135
1763,1207,164,1763,9/30/2024,Apartment,2,2,0,Good,Sale,148942
1764,504,38,1764,2/23/2022,House,4,4,0,Good,Sale,838701
1765,44,142,1765,9/23/2022,Apartment,4,1,0,Good,Sale,202905
1766,319,38,1766,11/19/2021,Apartment,3,3,2,Good,Sale,323804
1767,1324,178,1767,9/14/2020,House,6,2,3,Good,Sale,651376
1768,714,201,1768,6/10/2024,Studio,2,1,3,Good,Rent,2918
1769,479,234,1769,4/24/2021,Studio,1,1,0,Good,Sale,116691
1770,682,224,1770,12/11/2022,Studio,1,1,3,Fair,Rent,2047
1771,1025,200,1771,5/8/2021,House,6,3,2,Good,Rent,6771
1772,4,164,1772,4/23/2022,Studio,1,1,2,Good,Rent,1463
1773,1544,164,1773,7/24/2021,Villa,4,3,3,Good,Rent,7120
1774,1181,94,1774,7/22/2024,Villa,6,3,2,Good,Rent,10185
1775,200,158,1775,12/2/2022,Studio,2,1,2,Good,Rent,3306
1776,1269,94,1776,8/24/2023,Villa,8,6,2,Good,Sale,1333944
1777,780,76,1777,2/2/2024,Villa,5,5,3,Good,Rent,8855
1778,750,164,1778,3/12/2024,Villa,6,6,1,Poor,Sale,713709
1779,298,31,1779,1/8/2022,Apartment,2,2,3,Poor,Sale,135731
1780,73,83,1780,6/7/2023,Office,1,3,0,Fair,Sale,113741
1781,1229,94,1781,11/29/2021,Villa,8,6,1,Good,Rent,17678
1782,1452,98,1782,4/19/2022,House,4,3,0,Good,Sale,435507
1783,1352,56,1783,5/5/2020,House,5,3,2,Fair,Rent,5432
1784,1662,25,1784,11/10/2022,Office,5,1,2,Fair,Sale,250089
1785,1452,137,1785,6/6/2024,House,5,4,2,Poor,Rent,4187
1786,481,83,1786,10/9/2024,Studio,1,1,1,Good,Rent,1499
1787,708,164,1787,1/19/2021,House,4,2,3,Good,Rent,4453
1788,1167,158,1788,3/23/2020,Studio,1,1,3,Good,Sale,180753
1789,549,165,1789,4/22/2020,House,5,3,3,Good,Sale,456573
1790,1530,98,1790,6/17/2023,Villa,5,6,0,Good,Sale,1045928
1791,1192,204,1791,10/14/2024,Office,4,3,0,Fair,Rent,2674
1792,477,178,1792,9/3/2024,Studio,2,1,2,Good,Rent,3116
1793,126,151,1793,3/28/2022,Apartment,2,3,1,Good,Sale,278184
1794,364,202,1794,1/24/2022,Office,4,1,1,Good,Rent,4416
1795,647,163,1795,6/25/2023,Apartment,4,1,0,Good,Sale,245833
1796,841,20,1796,8/9/2021,Villa,4,3,2,Fair,Sale,648135
1797,422,20,1797,5/30/2022,Office,1,1,2,Good,Sale,142972
1798,825,9,1798,3/28/2023,Studio,2,1,1,Good,Sale,180445
1799,1550,94,1799,1/31/2020,Office,3,1,0,Good,Rent,2785
1800,723,174,1800,7/10/2023,Studio,1,1,2,Good,Rent,1407
1801,264,68,1801,6/10/2024,Studio,1,1,2,Good,Rent,1515
1802,101,76,1802,2/27/2024,Office,3,3,0,Good,Sale,217224
1803,1406,163,1803,11/14/2023,Office,1,3,3,Good,Rent,1932
1804,892,8,1804,4/5/2022,House,5,3,0,Poor,Sale,566142
1805,774,137,1805,2/22/2020,Studio,1,1,1,Good,Sale,130497
1806,589,220,1806,8/4/2020,Office,5,1,3,Fair,Rent,4031
1807,1497,178,1807,8/31/2021,Studio,1,1,1,Fair,Sale,104346
1808,516,25,1808,3/19/2023,Apartment,2,3,3,Good,Sale,202788
1809,486,238,1809,4/7/2024,Villa,7,4,1,Fair,Sale,1735524
1810,1571,170,1810,7/31/2020,Office,4,1,0,Good,Rent,4349
1811,191,110,1811,3/24/2021,Office,4,1,3,Fair,Sale,215335
1812,1410,178,1812,2/16/2020,Office,3,3,3,Good,Sale,209072
1813,562,220,1813,1/31/2024,Villa,5,4,0,Fair,Sale,767987
1814,238,105,1814,8/5/2024,Apartment,3,2,3,Fair,Sale,174662
1815,1345,115,1815,9/21/2020,Studio,2,1,0,Good,Rent,2306
1816,607,76,1816,7/29/2022,Villa,6,6,0,Good,Sale,1648752
1817,1225,183,1817,8/30/2023,Apartment,2,2,1,Fair,Sale,160464
1818,744,137,1818,10/12/2020,Apartment,3,2,2,Fair,Rent,3501
1819,638,143,1819,7/5/2024,Villa,6,5,2,Fair,Sale,960082
1820,1285,114,1820,3/18/2021,Studio,1,1,3,Fair,Rent,1914
1821,518,38,1821,8/30/2024,House,5,2,3,Fair,Sale,647928
1822,1312,122,1822,5/29/2020,Villa,4,4,3,Good,Sale,837074
1823,620,199,1823,2/15/2021,Office,3,3,1,Good,Sale,239416
1824,393,201,1824,5/15/2020,Apartment,4,2,2,Good,Sale,236722
1825,644,163,1825,1/3/2021,Office,2,1,1,Poor,Sale,224102
1826,450,250,1826,11/12/2024,Studio,2,1,1,Fair,Rent,2818
1827,322,234,1827,4/15/2020,Office,4,1,0,Fair,Sale,359026
1828,809,110,1828,12/25/2020,Apartment,2,2,0,Fair,Sale,162069
1829,704,38,1829,10/26/2024,Villa,4,5,3,Good,Rent,7893
1830,1264,174,1830,2/27/2022,House,3,2,0,Good,Sale,554383
1831,1691,143,1831,7/13/2022,Villa,8,6,3,Fair,Sale,1265022
1832,883,170,1832,4/16/2022,House,4,4,1,Fair,Sale,445433
1833,479,202,1833,5/10/2023,Studio,1,1,2,Poor,Sale,104025
1834,1578,201,1834,12/1/2021,Apartment,4,3,1,Fair,Rent,3163
1835,1386,115,1835,5/16/2024,Office,2,2,1,Fair,Sale,175088
1836,347,10,1836,1/18/2021,House,4,2,2,Fair,Sale,374658
1837,1718,58,1837,12/4/2023,Apartment,4,2,3,Good,Rent,4659
1838,1234,33,1838,12/11/2024,House,4,4,0,Fair,Sale,601924
1839,1353,202,1839,2/5/2020,House,5,3,2,Good,Sale,854518
1840,1114,59,1840,1/14/2021,Villa,6,6,3,Good,Sale,1802634
1841,1466,83,1841,8/28/2024,Apartment,2,3,2,Poor,Rent,2224
1842,1739,202,1842,11/18/2020,Office,3,3,0,Fair,Rent,2518
1843,1185,58,1843,11/20/2023,Apartment,4,1,2,Fair,Rent,2348
1844,734,94,1844,4/7/2020,Villa,5,5,1,Fair,Sale,1084321
1845,705,68,1845,1/30/2023,Office,2,3,3,Fair,Sale,174227
1846,376,220,1846,9/26/2023,Studio,2,1,2,Good,Rent,2157
1847,1477,143,1847,7/27/2024,Studio,2,1,0,Good,Rent,2735
1848,1086,178,1848,6/12/2021,Studio,2,1,1,Fair,Rent,2875
1849,751,158,1849,2/8/2020,Apartment,3,3,3,Good,Sale,357545
1850,567,183,1850,4/30/2022,Apartment,4,3,2,Good,Rent,3838
1851,1628,98,1851,8/1/2021,Office,1,2,2,Good,Rent,2746
1852,1749,10,1852,9/13/2022,Office,3,1,2,Good,Rent,3939
1853,1556,238,1853,9/3/2023,Studio,1,1,1,Fair,Rent,1727
1854,895,183,1854,9/30/2020,Office,5,3,3,Poor,Rent,2053
1855,639,25,1855,10/3/2023,Apartment,4,1,1,Good,Rent,4131
1856,1496,151,1856,3/8/2024,Office,1,2,2,Fair,Rent,2257
1857,171,122,1857,5/6/2020,Office,2,1,0,Fair,Sale,220187
1858,1256,223,1858,7/18/2021,Office,1,2,0,Good,Sale,148456
1859,1338,142,1859,7/17/2024,House,4,2,2,Good,Sale,457234
1860,131,137,1860,1/1/2020,Office,5,2,1,Good,Rent,3161
1861,481,174,1861,7/31/2021,Villa,5,5,2,Good,Rent,13784
1862,1656,59,1862,8/20/2024,House,3,2,2,Poor,Rent,2753
1863,344,178,1863,9/19/2021,House,3,2,3,Good,Rent,7188
1864,1055,151,1864,10/9/2021,House,3,2,0,Good,Sale,515878
1865,582,234,1865,5/13/2022,Villa,5,5,0,Good,Rent,8164
1866,386,178,1866,6/10/2023,Villa,7,4,3,Fair,Sale,860944
1867,824,220,1867,10/19/2020,Studio,2,1,0,Good,Sale,179612
1868,63,133,1868,12/25/2021,Apartment,2,2,1,Good,Sale,190911
1869,193,170,1869,1/1/2022,Apartment,3,1,1,Poor,Sale,150388
1870,1048,33,1870,11/16/2021,Apartment,2,2,1,Fair,Rent,1978
1871,1230,105,1871,3/17/2023,Studio,1,1,2,Good,Rent,2442
1872,1036,68,1872,3/9/2020,Office,5,2,1,Fair,Rent,4161
1873,1542,234,1873,3/1/2021,Office,1,3,2,Poor,Rent,2110
1874,1173,224,1874,9/24/2020,Office,1,2,3,Fair,Rent,1430
1875,1271,40,1875,8/22/2021,Villa,6,3,2,Fair,Sale,975429
1876,226,8,1876,6/30/2023,House,3,3,1,Good,Sale,367301
1877,304,238,1877,7/26/2022,Office,1,3,1,Poor,Sale,132956
1878,1407,170,1878,12/19/2021,Villa,4,4,1,Fair,Sale,660168
1879,913,105,1879,3/20/2022,Office,1,1,3,Good,Rent,2133
1880,1404,164,1880,4/13/2022,Office,5,1,1,Fair,Rent,2862
1881,76,119,1881,8/31/2024,Office,4,1,3,Good,Rent,2867
1882,1059,25,1882,5/1/2022,House,5,3,0,Fair,Rent,5939
1883,675,133,1883,10/23/2021,Villa,7,4,2,Fair,Sale,1528001
1884,881,202,1884,10/21/2021,House,5,4,2,Good,Rent,9302
1885,723,40,1885,10/2/2020,Villa,5,6,1,Fair,Rent,8009
1886,1083,178,1886,1/25/2024,Villa,8,6,1,Good,Sale,1382421
1887,643,88,1887,8/6/2021,Villa,4,3,0,Fair,Sale,666993
1888,17,122,1888,11/16/2023,Office,4,3,0,Good,Sale,280306
1889,359,250,1889,3/16/2022,House,4,3,0,Fair,Sale,373581
1890,1120,33,1890,9/13/2023,Office,2,3,0,Good,Rent,3031
1891,1232,143,1891,8/30/2022,House,3,4,1,Good,Rent,4517
1892,1503,200,1892,9/6/2024,House,5,3,3,Good,Sale,557813
1893,590,204,1893,5/2/2020,Apartment,3,3,2,Good,Rent,2389
1894,39,119,1894,5/26/2023,House,6,4,3,Fair,Rent,5503
1895,873,133,1895,10/7/2021,Apartment,2,1,1,Good,Sale,284257
1896,265,174,1896,7/16/2024,Office,5,1,3,Good,Sale,505399
1897,83,8,1897,12/27/2020,Villa,6,5,1,Good,Sale,931610
1898,739,183,1898,3/21/2022,Apartment,4,1,1,Good,Rent,4376
1899,902,164,1899,7/4/2023,Villa,5,4,3,Good,Rent,8896
1900,596,234,1900,2/17/2023,Villa,6,6,0,Good,Rent,11098
1901,938,110,1901,11/28/2023,Villa,4,5,1,Good,Rent,7490
1902,1444,250,1902,12/7/2022,Office,3,2,1,Good,Sale,246403
1903,1741,234,1903,9/24/2023,Office,4,3,0,Fair,Rent,3645
1904,572,234,1904,6/13/2023,Office,1,1,2,Fair,Rent,1613
1905,1546,200,1905,5/8/2020,Villa,4,3,1,Fair,Rent,8765
1906,940,10,1906,12/1/2022,House,4,4,1,Good,Sale,463207
1907,1292,183,1907,3/18/2023,Studio,1,1,1,Fair,Rent,1168
1908,863,10,1908,7/6/2024,Villa,4,5,1,Fair,Sale,719090
