maintenance_id,property_id,agent_id,owner_id,description,maintenance_type,cost,maintenance_date
424,304,199,822,Install Electrical at property,Electrical,838,6/26/2022
425,304,199,822,Repair Plumbing at property,Plumbing,548,6/6/2023
426,304,199,822,Replace Painting at property,Painting,159,11/16/2024
427,305,83,85,Repair Roof at property,Roof,2413,5/4/2024
428,306,10,105,Replace Appliances at property,Appliances,2225,7/29/2024
429,306,10,105,Install Painting at property,Painting,1544,7/18/2024
430,306,10,105,Fix Painting at property,Painting,1957,7/23/2024
431,306,10,105,Replace Painting at property,Painting,2164,12/4/2024
432,307,174,618,Install Appliances at property,Appliances,6747,12/21/2024
433,314,8,85,Replace Roof at property,Roof,813,6/14/2024
434,314,8,85,Replace Electrical at property,Electrical,1754,11/17/2023
435,317,164,1056,Repair Painting at property,Painting,2052,7/31/2024
436,317,164,1056,Replace Roof at property,Roof,1039,8/19/2024
437,317,164,1056,Replace Plumbing at property,Plumbing,890,8/17/2024
438,318,158,1706,Fix HVAC at property,HVAC,1596,3/29/2024
439,318,158,1706,Fix Painting at property,Painting,833,6/30/2023
440,318,158,1706,Fix Plumbing at property,Plumbing,1571,7/30/2023
441,320,68,961,Fix Roof at property,Roof,2020,12/9/2023
442,322,40,1431,Repair Plumbing at property,Plumbing,1436,1/31/2024
443,322,40,1431,Replace Painting at property,Painting,1435,3/26/2024
444,324,133,684,Replace Plumbing at property,Plumbing,645,7/16/2022
445,328,169,1367,Repair Roof at property,Roof,181,9/21/2021
446,330,10,480,Replace Plumbing at property,Plumbing,1625,9/30/2023
447,330,10,480,Repair Appliances at property,Appliances,1246,1/7/2024
448,330,10,480,Repair HVAC at property,HVAC,1537,12/20/2020
449,330,10,480,Fix Painting at property,Painting,2468,2/17/2023
450,330,10,480,Repair Roof at property,Roof,2413,8/22/2021
451,331,88,1212,Install Cleaning at property,Cleaning,81,7/30/2024
452,331,88,1212,Repair Plumbing at property,Plumbing,2394,11/12/2024
453,332,59,237,Replace Electrical at property,Electrical,1017,10/7/2022
454,334,31,1748,Fix Cleaning at property,Cleaning,211,8/15/2024
455,335,137,1522,Replace Appliances at property,Appliances,1786,11/3/2023
456,337,98,947,Repair Painting at property,Painting,2232,5/20/2021
457,338,166,724,Install Electrical at property,Electrical,141,10/2/2024
458,339,204,1593,Repair Appliances at property,Appliances,685,8/15/2023
459,339,204,1593,Install Electrical at property,Electrical,1447,5/2/2023
460,340,204,302,Fix Plumbing at property,Plumbing,638,4/17/2023
461,341,133,692,Repair Painting at property,Painting,1748,7/25/2024
462,341,133,692,Replace HVAC at property,HVAC,1453,6/16/2023
463,342,202,317,Fix Cleaning at property,Cleaning,994,6/13/2024
464,343,25,1412,Install Appliances at property,Appliances,1129,4/27/2024
465,343,25,1412,Fix Cleaning at property,Cleaning,1515,5/12/2024
466,344,158,653,Repair Roof at property,Roof,2278,8/14/2024
467,344,158,653,Install Painting at property,Painting,2023,6/19/2023
468,344,158,653,Fix Plumbing at property,Plumbing,357,9/3/2023
469,346,76,1740,Fix Plumbing at property,Plumbing,481,10/21/2024
470,346,76,1740,Fix HVAC at property,HVAC,2120,2/19/2022
471,346,76,1740,Repair Roof at property,Roof,1440,12/14/2024
472,348,170,595,Fix Plumbing at property,Plumbing,566,12/10/2021
473,348,170,595,Replace HVAC at property,HVAC,995,3/5/2021
474,350,25,1210,Replace Appliances at property,Appliances,1273,11/18/2022
475,355,38,901,Fix Appliances at property,Appliances,2403,4/15/2022
476,355,38,901,Install Appliances at property,Appliances,820,7/16/2021
477,355,38,901,Install Appliances at property,Appliances,763,12/21/2021
478,355,38,901,Fix Appliances at property,Appliances,1288,9/18/2024
479,356,199,298,Replace Roof at property,Roof,1063,11/19/2024
480,356,199,298,Fix Appliances at property,Appliances,209,11/30/2021
481,357,142,790,Install Appliances at property,Appliances,450,12/7/2024
482,358,122,1668,Fix Plumbing at property,Plumbing,511,2/7/2024
483,358,122,1668,Repair Electrical at property,Electrical,2369,8/19/2023
484,360,238,1703,Fix Painting at property,Painting,2235,10/15/2022
485,360,238,1703,Repair Electrical at property,Electrical,2246,3/7/2023
486,360,238,1703,Fix Roof at property,Roof,714,7/31/2023
487,360,238,1703,Repair HVAC at property,HVAC,1202,10/25/2024
488,362,137,639,Install HVAC at property,HVAC,1722,10/21/2023
489,365,110,940,Install Plumbing at property,Plumbing,1424,2/2/2023
490,367,133,1608,Fix Roof at property,Roof,1401,2/23/2023
491,367,133,1608,Fix Appliances at property,Appliances,2494,4/8/2024
492,368,183,506,Replace Plumbing at property,Plumbing,1865,7/29/2021
493,368,183,506,Fix HVAC at property,HVAC,850,9/3/2022
494,370,38,186,Repair Roof at property,Roof,6428,5/2/2021
495,370,38,186,Replace Electrical at property,Electrical,1265,12/25/2022
496,370,38,186,Fix Plumbing at property,Plumbing,981,1/30/2022
497,372,151,1752,Install Electrical at property,Electrical,1707,4/26/2024
498,372,151,1752,Repair Electrical at property,Electrical,1059,6/5/2024
499,372,151,1752,Install Painting at property,Painting,1672,9/22/2024
500,373,31,845,Fix Cleaning at property,Cleaning,1389,4/19/2022
501,373,31,845,Install HVAC at property,HVAC,891,12/21/2023
502,373,31,845,Fix Appliances at property,Appliances,2091,9/20/2022
503,375,38,402,Replace Electrical at property,Electrical,35,11/16/2023
504,375,38,402,Install Appliances at property,Appliances,1076,4/7/2024
505,376,250,631,Install HVAC at property,HVAC,2126,11/4/2024
506,378,105,530,Fix Painting at property,Painting,1988,1/16/2022
507,382,164,1185,Install Cleaning at property,Cleaning,450,12/26/2024
508,382,164,1185,Replace Appliances at property,Appliances,1854,1/6/2023
509,383,163,131,Repair Roof at property,Roof,1592,7/12/2023
510,383,163,131,Install HVAC at property,HVAC,5767,10/11/2023
511,383,163,131,Fix Plumbing at property,Plumbing,5149,5/13/2023
512,384,223,1322,Fix Electrical at property,Electrical,1712,10/24/2024
513,384,223,1322,Replace HVAC at property,HVAC,87,3/2/2024
514,387,202,1576,Replace Cleaning at property,Cleaning,280,5/9/2023
515,389,133,1267,Install Electrical at property,Electrical,2178,1/13/2024
516,389,133,1267,Install Roof at property,Roof,1487,10/3/2024
517,390,115,900,Fix Roof at property,Roof,2165,12/27/2024
518,391,166,549,Install HVAC at property,HVAC,1946,10/8/2024
519,396,110,17,Repair Appliances at property,Appliances,1637,6/27/2024
520,397,25,396,Install Appliances at property,Appliances,6154,5/4/2023
521,397,25,396,Install Cleaning at property,Cleaning,6250,4/30/2022
522,397,25,396,Repair Plumbing at property,Plumbing,4344,6/21/2024
523,397,25,396,Replace Electrical at property,Electrical,6759,7/6/2024
524,399,151,830,Repair Roof at property,Roof,2067,7/2/2023
525,399,151,830,Install Plumbing at property,Plumbing,3154,11/3/2022
526,399,151,830,Fix Electrical at property,Electrical,4460,5/14/2022
527,403,31,1334,Repair Roof at property,Roof,1847,3/23/2024
528,403,31,1334,Fix Electrical at property,Electrical,1293,3/2/2024
529,404,25,1516,Repair Painting at property,Painting,291,7/30/2023
530,404,25,1516,Fix Roof at property,Roof,2261,8/28/2024
531,404,25,1516,Replace Painting at property,Painting,660,9/15/2023
532,406,10,829,Install HVAC at property,HVAC,1975,10/21/2024
533,407,142,1413,Replace Painting at property,Painting,1817,10/12/2024
534,407,142,1413,Install Appliances at property,Appliances,1974,8/19/2024
535,408,239,360,Fix Roof at property,Roof,293,2/20/2023
536,409,143,629,Install Cleaning at property,Cleaning,1616,12/31/2022
537,409,143,629,Fix Painting at property,Painting,1190,3/27/2023
538,411,239,1544,Install Appliances at property,Appliances,1059,2/12/2023
539,412,158,1554,Repair Appliances at property,Appliances,1087,6/21/2022
540,414,94,869,Install Cleaning at property,Cleaning,1172,5/29/2021
541,416,223,1201,Fix Roof at property,Roof,2050,4/9/2024
542,419,238,779,Fix Cleaning at property,Cleaning,1781,12/5/2024
543,419,238,779,Install Electrical at property,Electrical,122,12/12/2024
544,419,238,779,Install Electrical at property,Electrical,1283,11/24/2024
545,421,200,250,Repair Roof at property,Roof,1843,6/6/2022
546,421,200,250,Fix Appliances at property,Appliances,816,10/7/2022
547,421,200,250,Replace Cleaning at property,Cleaning,2280,10/12/2024
548,422,25,1453,Install Electrical at property,Electrical,2533,4/2/2023
549,422,25,1453,Repair Painting at property,Painting,5335,11/25/2022
550,422,25,1453,Replace Painting at property,Painting,3513,5/22/2023
551,422,25,1453,Repair Plumbing at property,Plumbing,4417,8/22/2023
552,424,76,735,Install Electrical at property,Electrical,977,10/13/2024
553,425,58,161,Repair Appliances at property,Appliances,1568,3/8/2024
554,425,58,161,Install Cleaning at property,Cleaning,1678,7/2/2022
555,425,58,161,Repair Appliances at property,Appliances,1934,12/23/2022
556,425,58,161,Fix Plumbing at property,Plumbing,773,12/1/2023
557,427,169,94,Fix Electrical at property,Electrical,652,5/17/2022
558,428,119,59,Repair Plumbing at property,Plumbing,1164,6/30/2022
559,430,122,289,Replace Roof at property,Roof,2498,3/23/2024
560,430,122,289,Replace Electrical at property,Electrical,916,4/25/2024
561,430,122,289,Install Plumbing at property,Plumbing,2404,7/17/2024
562,432,115,1586,Fix Electrical at property,Electrical,1661,11/17/2023
563,432,115,1586,Replace Roof at property,Roof,1355,6/14/2022
564,433,76,1274,Fix Cleaning at property,Cleaning,1240,10/26/2024
565,435,68,285,Fix Electrical at property,Electrical,3347,2/3/2024
566,435,68,285,Repair Electrical at property,Electrical,2527,3/21/2024
567,435,68,285,Install Painting at property,Painting,2010,6/3/2024
568,435,68,285,Fix Plumbing at property,Plumbing,2310,9/9/2024
569,435,68,285,Repair Plumbing at property,Plumbing,6629,12/6/2024
570,436,31,416,Repair Electrical at property,Electrical,1630,4/20/2021
571,437,76,917,Install Electrical at property,Electrical,1946,3/11/2024
572,438,239,1028,Install Plumbing at property,Plumbing,591,5/31/2024
573,439,133,1086,Install Cleaning at property,Cleaning,612,6/28/2022
574,441,114,1560,Replace Roof at property,Roof,1565,4/14/2023
575,441,114,1560,Install Appliances at property,Appliances,1546,8/24/2023
576,443,220,1129,Fix Cleaning at property,Cleaning,2028,4/6/2024
577,443,220,1129,Replace HVAC at property,HVAC,1290,5/13/2024
578,444,204,1108,Repair Roof at property,Roof,2363,8/3/2024
579,444,204,1108,Replace HVAC at property,HVAC,2354,7/6/2024
580,446,137,860,Install Electrical at property,Electrical,452,12/8/2023
581,448,164,647,Replace Electrical at property,Electrical,1104,2/15/2022
582,448,164,647,Replace Electrical at property,Electrical,1488,12/24/2022
583,448,164,647,Replace Appliances at property,Appliances,209,7/20/2023
584,449,133,1490,Repair Roof at property,Roof,2245,9/30/2022
585,450,58,1350,Repair HVAC at property,HVAC,224,11/11/2023
586,451,98,682,Repair Plumbing at property,Plumbing,2418,3/29/2022
587,451,98,682,Fix HVAC at property,HVAC,6869,3/2/2023
588,451,98,682,Repair HVAC at property,HVAC,3168,12/7/2021
589,451,98,682,Repair Plumbing at property,Plumbing,5787,10/14/2021
590,455,165,1037,Repair Painting at property,Painting,2010,8/22/2024
591,456,68,1288,Repair HVAC at property,HVAC,2138,4/14/2023
592,457,169,977,Replace HVAC at property,HVAC,1941,12/23/2024
593,457,169,977,Replace Roof at property,Roof,1552,6/2/2024
594,458,163,1342,Install Roof at property,Roof,587,8/31/2023
595,458,163,1342,Install HVAC at property,HVAC,2215,3/28/2023
596,458,163,1342,Repair Plumbing at property,Plumbing,2009,5/9/2022
597,459,199,1747,Fix Plumbing at property,Plumbing,1562,4/3/2024
598,459,199,1747,Fix HVAC at property,HVAC,1045,12/11/2024
599,463,234,605,Fix Painting at property,Painting,279,10/7/2022
600,463,234,605,Fix Appliances at property,Appliances,4214,3/13/2024
601,463,234,605,Repair Appliances at property,Appliances,1553,1/22/2021
602,465,110,256,Repair Electrical at property,Electrical,722,1/17/2024
603,467,250,668,Install Roof at property,Roof,3227,10/23/2024
604,467,250,668,Replace Cleaning at property,Cleaning,5447,11/9/2024
605,467,250,668,Replace Plumbing at property,Plumbing,408,9/30/2024
606,467,250,668,Replace HVAC at property,HVAC,1071,12/20/2024
607,468,33,346,Fix Painting at property,Painting,383,3/9/2024
608,470,20,492,Fix Roof at property,Roof,952,12/23/2020
609,470,20,492,Repair Plumbing at property,Plumbing,780,5/9/2023
610,470,20,492,Replace Cleaning at property,Cleaning,649,1/12/2021
611,473,133,123,Repair Plumbing at property,Plumbing,623,11/22/2023
612,478,238,1198,Replace Appliances at property,Appliances,682,4/11/2023
613,479,170,136,Install Roof at property,Roof,6881,12/5/2022
614,479,170,136,Fix Painting at property,Painting,3030,3/27/2023
615,479,170,136,Replace Appliances at property,Appliances,6206,9/10/2022
616,479,170,136,Replace Electrical at property,Electrical,6652,1/9/2022
617,479,170,136,Fix Cleaning at property,Cleaning,6401,12/14/2023
618,480,122,542,Install Cleaning at property,Cleaning,829,1/1/2023
619,481,178,1078,Repair HVAC at property,HVAC,1145,12/12/2022
620,481,178,1078,Fix Cleaning at property,Cleaning,2169,3/12/2022
621,484,9,1234,Repair HVAC at property,HVAC,1430,9/22/2024
622,485,76,1243,Repair Electrical at property,Electrical,1899,4/5/2024
623,486,200,545,Fix Appliances at property,Appliances,1436,9/4/2023
624,487,202,552,Replace Painting at property,Painting,567,5/13/2023
625,487,202,552,Replace Roof at property,Roof,482,10/13/2023
626,487,202,552,Fix HVAC at property,HVAC,633,11/6/2024
627,487,202,552,Replace Plumbing at property,Plumbing,2355,7/3/2024
628,487,202,552,Replace Painting at property,Painting,597,5/4/2024
629,489,220,182,Repair Electrical at property,Electrical,1016,10/6/2024
630,489,220,182,Replace Painting at property,Painting,2359,3/14/2024
631,489,220,182,Install Electrical at property,Electrical,3220,10/29/2023
632,489,220,182,Install Electrical at property,Electrical,3524,2/16/2024
633,489,220,182,Fix Electrical at property,Electrical,3828,3/18/2024
634,489,220,182,Install Electrical at property,Electrical,4969,3/12/2024
635,489,220,182,Repair Cleaning at property,Cleaning,4317,8/17/2024
636,490,31,687,Fix Plumbing at property,Plumbing,1597,4/8/2022
637,491,9,583,Replace HVAC at property,HVAC,2460,10/29/2024
638,492,56,1274,Repair Electrical at property,Electrical,495,2/5/2023
639,493,234,1730,Install Electrical at property,Electrical,3968,5/18/2024
640,493,234,1730,Repair Cleaning at property,Cleaning,6662,7/26/2023
641,493,234,1730,Install Roof at property,Roof,817,9/25/2023
642,493,234,1730,Repair Plumbing at property,Plumbing,1372,6/26/2024
643,493,234,1730,Repair Plumbing at property,Plumbing,4413,6/28/2024
644,493,234,1730,Replace Appliances at property,Appliances,2474,8/27/2023
645,493,234,1730,Repair Roof at property,Roof,5466,8/1/2023
646,493,234,1730,Install Painting at property,Painting,2051,7/26/2024
647,494,83,512,Fix HVAC at property,HVAC,5569,7/5/2021
648,494,83,512,Repair Roof at property,Roof,1007,11/25/2022
649,494,83,512,Fix Electrical at property,Electrical,4348,9/12/2022
650,498,133,129,Replace HVAC at property,HVAC,6693,3/1/2024
651,498,133,129,Fix Roof at property,Roof,510,10/14/2022
652,499,20,229,Fix Plumbing at property,Plumbing,2477,9/20/2023
653,499,20,229,Replace Roof at property,Roof,1883,1/18/2021
654,501,234,1673,Install Roof at property,Roof,2197,4/19/2022
655,502,142,1038,Repair Appliances at property,Appliances,289,1/6/2021
656,503,142,325,Replace Appliances at property,Appliances,267,7/26/2021
657,508,183,916,Repair HVAC at property,HVAC,1346,12/26/2024
658,511,170,740,Repair Plumbing at property,Plumbing,76,3/28/2024
659,511,170,740,Fix Electrical at property,Electrical,1469,7/16/2023
660,512,170,1319,Install Cleaning at property,Cleaning,800,9/18/2023
661,515,105,1127,Fix Roof at property,Roof,179,1/28/2022
662,515,105,1127,Repair Plumbing at property,Plumbing,904,1/21/2021
663,516,178,148,Install Appliances at property,Appliances,2333,12/2/2024
664,517,204,1363,Replace HVAC at property,HVAC,256,9/4/2021
665,519,94,964,Install Roof at property,Roof,1117,6/11/2022
666,519,94,964,Replace Plumbing at property,Plumbing,566,4/3/2024
667,520,137,1415,Repair HVAC at property,HVAC,1273,1/30/2024
668,520,137,1415,Fix Painting at property,Painting,1271,8/19/2024
669,521,200,1376,Install HVAC at property,HVAC,5913,11/25/2024
670,521,200,1376,Repair Appliances at property,Appliances,6060,5/6/2024
671,521,200,1376,Fix Electrical at property,Electrical,5500,8/26/2024
672,526,38,488,Install HVAC at property,HVAC,649,12/10/2024
673,526,38,488,Fix Cleaning at property,Cleaning,906,12/27/2024
